Zip Code,CPL Payouts,city,state_id,,ZIP Code,Duration Payouts,City,State
85378,$60.00,Surprise,AZ,,84120,$78.75,West Valley City,UT
85379,$60.00,Surprise,AZ,,84121,$78.75,Salt Lake City,UT
85381,$60.00,Peoria,AZ,,84122,$78.75,Salt Lake City,UT
85382,$60.00,Peoria,AZ,,84123,$78.75,Salt Lake City,UT
85383,$60.00,Peoria,AZ,,84124,$78.75,Salt Lake City,UT
85388,$60.00,Surprise,AZ,,84125,$78.75,Salt Lake City,UT
85392,$60.00,Avondale,AZ,,84126,$78.75,Salt Lake City,UT
85395,$60.00,Goodyear,AZ,,84127,$78.75,Salt Lake City,UT
91752,$60.00,Mira Loma,CA,,84128,$78.75,West Valley City,UT
92210,$60.00,Indian Wells,CA,,84129,$78.75,Salt Lake City,UT
92211,$60.00,Palm Desert,CA,,84130,$78.75,Salt Lake City,UT
92234,$60.00,Cathedral City,CA,,84131,$78.75,Salt Lake City,UT
92235,$60.00,Cathedral City,CA,,84132,$78.75,Salt Lake City,UT
92239,$60.00,Desert Center,CA,,84133,$78.75,Salt Lake City,UT
92240,$60.00,Desert Hot Springs,CA,,84134,$78.75,Salt Lake City,UT
92247,$60.00,El Centro,CA,,84136,$78.75,Salt Lake City,UT
92248,$60.00,El Centro,CA,,84138,$78.75,Salt Lake City,UT
92253,$60.00,La Quinta,CA,,84139,$78.75,Salt Lake City,UT
92255,$60.00,Mecca,CA,,84141,$78.75,Salt Lake City,UT
92260,$60.00,Palm Desert,CA,,84143,$78.75,Salt Lake City,UT
92261,$60.00,Palm Desert,CA,,84145,$78.75,Salt Lake City,UT
92262,$60.00,Palm Springs,CA,,84147,$78.75,Salt Lake City,UT
92263,$60.00,Palm Springs,CA,,84148,$78.75,Salt Lake City,UT
92264,$60.00,Palm Springs,CA,,84150,$78.75,Salt Lake City,UT
92270,$60.00,Rancho Mirage,CA,,84151,$78.75,Salt Lake City,UT
92276,$60.00,Thousand Palms,CA,,84152,$78.75,Salt Lake City,UT
92501,$60.00,Riverside,CA,,84157,$78.75,Salt Lake City,UT
92502,$60.00,Riverside,CA,,84158,$78.75,Salt Lake City,UT
92503,$60.00,Riverside,CA,,84165,$78.75,Salt Lake City,UT
92504,$60.00,Riverside,CA,,84170,$78.75,Salt Lake City,UT
92505,$60.00,Riverside,CA,,84171,$78.75,Salt Lake City,UT
92506,$60.00,Riverside,CA,,84180,$78.75,Salt Lake City,UT
92507,$60.00,Riverside,CA,,84184,$78.75,Salt Lake City,UT
92508,$60.00,Riverside,CA,,84189,$78.75,Salt Lake City,UT
92509,$60.00,Jurupa Valley,CA,,84190,$78.75,Salt Lake City,UT
92513,$60.00,Jurupa Valley,CA,,84199,$78.75,Salt Lake City,UT
92514,$60.00,Jurupa Valley,CA,,84201,$78.75,Ogden,UT
92515,$60.00,Jurupa Valley,CA,,84244,$78.75,Ogden,UT
92516,$60.00,Jurupa Valley,CA,,84301,$78.75,Bear River City,UT
92517,$60.00,Jurupa Valley,CA,,84302,$78.75,Brigham City,UT
92518,$60.00,March Air Reserve Base,CA,,84306,$78.75,Collinston,UT
92519,$60.00,March Air Reserve Base,CA,,84310,$78.75,Eden,UT
92521,$60.00,Riverside,CA,,84312,$78.75,Garland,UT
92522,$60.00,Riverside,CA,,84315,$78.75,Hooper,UT
92530,$60.00,Lake Elsinore,CA,,84317,$78.75,Huntsville,UT
92531,$60.00,Lake Elsinore,CA,,84321,$78.75,Logan,UT
92532,$60.00,Lake Elsinore,CA,,84323,$78.75,Logan,UT
92543,$60.00,Hemet,CA,,84324,$78.75,Mantua,UT
92544,$60.00,Hemet,CA,,84329,$78.75,Park Valley,UT
92545,$60.00,Hemet,CA,,84331,$78.75,Portage,UT
92546,$60.00,Hemet,CA,,84335,$78.75,Smithfield,UT
92548,$60.00,Homeland,CA,,84337,$78.75,Tremonton,UT
92551,$60.00,Moreno Valley,CA,,84401,$78.75,Ogden,UT
92552,$60.00,Moreno Valley,CA,,84402,$78.75,Ogden,UT
92553,$60.00,Moreno Valley,CA,,84403,$78.75,Ogden,UT
92554,$60.00,Moreno Valley,CA,,84404,$78.75,Ogden,UT
92555,$60.00,Moreno Valley,CA,,84405,$78.75,Ogden,UT
92556,$60.00,Moreno Valley,CA,,84407,$78.75,Ogden,UT
92557,$60.00,Moreno Valley,CA,,84408,$78.75,Ogden,UT
92562,$60.00,Murrieta,CA,,84409,$78.75,Ogden,UT
92563,$60.00,Murrieta,CA,,84412,$78.75,Ogden,UT
92564,$60.00,Murrieta,CA,,84414,$78.75,Ogden,UT
92567,$60.00,Nuevo,CA,,84415,$78.75,Ogden,UT
92570,$60.00,Perris,CA,,84601,$78.75,Provo,UT
92571,$60.00,Perris,CA,,84602,$78.75,Provo,UT
92572,$60.00,Perris,CA,,84603,$78.75,Provo,UT
92581,$60.00,Perris,CA,,84604,$78.75,Provo,UT
92584,$60.00,Menifee,CA,,84605,$78.75,Provo,UT
92585,$60.00,Menifee,CA,,84606,$78.75,Provo,UT
92586,$60.00,Menifee,CA,,84626,$78.75,Elberta,UT
92587,$60.00,Menifee,CA,,84633,$78.75,Goshen,UT
92589,$60.00,Menifee,CA,,84651,$78.75,Payson,UT
92590,$60.00,Temecula,CA,,84653,$78.75,Salem,UT
92591,$60.00,Temecula,CA,,84655,$78.75,Santaquin,UT
92592,$60.00,Temecula,CA,,84660,$78.75,Spanish Fork,UT
92593,$60.00,Temecula,CA,,84663,$78.75,Springville,UT
92595,$60.00,Wildomar,CA,,84664,$78.75,Mapleton,UT
92596,$60.00,Winchester,CA,,85259,$78.75,Scottsdale,AZ
92599,$60.00,Winchester,CA,,85301,$78.75,Glendale,AZ
92860,$60.00,Norco,CA,,85345,$78.75,Peoria,AZ
92877,$60.00,Placentia,CA,,85374,$78.75,Surprise,AZ
92878,$60.00,Placentia,CA,,90711,$78.75,Lakewood,CA
92879,$60.00,Corona,CA,,91750,$78.75,La Verne,CA
92880,$60.00,Corona,CA,,94025,$78.75,Menlo Park,CA
92881,$60.00,Corona,CA,,94301,$78.75,Palo Alto,CA
92882,$60.00,Corona,CA,,94303,$78.75,Palo Alto,CA
92883,$60.00,Corona,CA,,94305,$78.75,Stanford,CA
77002,$59.50,Houston,TX,,94536,$78.75,Fremont,CA
77003,$59.50,Houston,TX,,94538,$78.75,Fremont,CA
77004,$59.50,Houston,TX,,94560,$78.75,Newark,CA
77005,$59.50,Houston,TX,,95002,$78.75,Alviso,CA
77006,$59.50,Houston,TX,,95030,$78.75,Los Gatos,CA
77007,$59.50,Houston,TX,,95035,$78.75,Milpitas,CA
77008,$59.50,Houston,TX,,95127,$78.75,San Jose,CA
77009,$59.50,Houston,TX,,95132,$78.75,San Jose,CA
77010,$59.50,Houston,TX,,34637,$78.40,Land O Lakes,FL
77014,$59.50,Houston,TX,,80501,$77.18,Longmont,CO
77018,$59.50,Houston,TX,,80502,$77.18,Longmont,CO
77019,$59.50,Houston,TX,,80503,$77.18,Longmont,CO
77022,$59.50,Houston,TX,,18041,$77.00,East Greenville,PA
77024,$59.50,Houston,TX,,18054,$77.00,Green Lane,PA
77025,$59.50,Houston,TX,,18070,$77.00,Palm,PA
77027,$59.50,Houston,TX,,18073,$77.00,Pennsburg,PA
77030,$59.50,Houston,TX,,18074,$77.00,Perkiomenville,PA
77031,$59.50,Houston,TX,,18076,$77.00,Red Hill,PA
77035,$59.50,Houston,TX,,18077,$77.00,Riegelsville,PA
77036,$59.50,Houston,TX,,18081,$77.00,Springtown,PA
77037,$59.50,Houston,TX,,18901,$77.00,Doylestown,PA
77038,$59.50,Houston,TX,,18902,$77.00,Doylestown,PA
77040,$59.50,Houston,TX,,18912,$77.00,Buckingham,PA
77041,$59.50,Houston,TX,,18913,$77.00,Carversville,PA
77042,$59.50,Houston,TX,,18914,$77.00,Chalfont,PA
77043,$59.50,Houston,TX,,18915,$77.00,Colmar,PA
77045,$59.50,Houston,TX,,18917,$77.00,Dublin,PA
77046,$59.50,Houston,TX,,18920,$77.00,Erwinna,PA
77053,$59.50,Houston,TX,,18923,$77.00,Fountainville,PA
77054,$59.50,Houston,TX,,18925,$77.00,Furlong,PA
77055,$59.50,Houston,TX,,18927,$77.00,Hilltown,PA
77056,$59.50,Houston,TX,,18929,$77.00,Jamison,PA
77057,$59.50,Houston,TX,,18930,$77.00,Kintnersville,PA
77060,$59.50,Houston,TX,,18931,$77.00,Lahaska,PA
77063,$59.50,Houston,TX,,18932,$77.00,Line Lexington,PA
77064,$59.50,Houston,TX,,18933,$77.00,Lumberville,PA
77065,$59.50,Houston,TX,,18934,$77.00,Mechanicsville,PA
77066,$59.50,Houston,TX,,18935,$77.00,Milford Square,PA
77067,$59.50,Houston,TX,,18936,$77.00,Montgomeryville,PA
77068,$59.50,Houston,TX,,18938,$77.00,New Hope,PA
77069,$59.50,Houston,TX,,18940,$77.00,Newtown,PA
77070,$59.50,Houston,TX,,18942,$77.00,Ottsville,PA
77071,$59.50,Houston,TX,,18944,$77.00,Perkasie,PA
77072,$59.50,Houston,TX,,18947,$77.00,Pipersville,PA
77073,$59.50,Houston,TX,,18950,$77.00,Point Pleasant,PA
77074,$59.50,Houston,TX,,18951,$77.00,Quakertown,PA
77076,$59.50,Houston,TX,,18954,$77.00,Richboro,PA
77077,$59.50,Houston,TX,,18955,$77.00,Richlandtown,PA
77079,$59.50,Houston,TX,,18960,$77.00,Sellersville,PA
77080,$59.50,Houston,TX,,18962,$77.00,Silverdale,PA
77081,$59.50,Houston,TX,,18963,$77.00,Solebury,PA
77082,$59.50,Houston,TX,,18964,$77.00,Souderton,PA
77083,$59.50,Houston,TX,,18966,$77.00,Southampton,PA
77084,$59.50,Houston,TX,,18969,$77.00,Telford,PA
77085,$59.50,Houston,TX,,18970,$77.00,Trumbauersville,PA
77086,$59.50,Houston,TX,,18972,$77.00,Upper Black Eddy,PA
77088,$59.50,Houston,TX,,18974,$77.00,Warminster,PA
77090,$59.50,Houston,TX,,18976,$77.00,Warrington,PA
77091,$59.50,Houston,TX,,18977,$77.00,Washington Crossing,PA
77092,$59.50,Houston,TX,,18980,$77.00,Wycombe,PA
77094,$59.50,Houston,TX,,18991,$77.00,Warminster,PA
77095,$59.50,Houston,TX,,19001,$77.00,Abington,PA
77096,$59.50,Houston,TX,,19002,$77.00,Ambler,PA
77098,$59.50,Houston,TX,,19004,$77.00,Bala Cynwyd,PA
77099,$59.50,Houston,TX,,19006,$77.00,Huntingdon Valley,PA
77373,$59.50,Spring,TX,,19007,$77.00,Bristol,PA
77375,$59.50,Tomball,TX,,19009,$77.00,Bryn Athyn,PA
77379,$59.50,Spring,TX,,19012,$77.00,Cheltenham,PA
77380,$59.50,Spring,TX,,19020,$77.00,Bensalem,PA
77381,$59.50,Spring,TX,,19021,$77.00,Croydon,PA
77382,$59.50,Spring,TX,,19025,$77.00,Dresher,PA
77384,$59.50,Conroe,TX,,19027,$77.00,Elkins Park,PA
77385,$59.50,Conroe,TX,,19030,$77.00,Fairless Hills,PA
77386,$59.50,Spring,TX,,19031,$77.00,Flourtown,PA
77388,$59.50,Spring,TX,,19034,$77.00,Fort Washington,PA
77389,$59.50,Spring,TX,,19035,$77.00,Gladwyne,PA
77401,$59.50,Bellaire,TX,,19038,$77.00,Glenside,PA
77406,$59.50,Richmond,TX,,19040,$77.00,Hatboro,PA
77407,$59.50,Richmond,TX,,19041,$77.00,Haverford,PA
77429,$59.50,Cypress,TX,,19044,$77.00,Horsham,PA
77433,$59.50,Cypress,TX,,19046,$77.00,Jenkintown,PA
77449,$59.50,Katy,TX,,19047,$77.00,Langhorne,PA
77450,$59.50,Katy,TX,,19049,$77.00,Langhorne,PA
77477,$59.50,Stafford,TX,,19053,$77.00,Feasterville Trevose,PA
77478,$59.50,Sugar Land,TX,,19054,$77.00,Levittown,PA
77479,$59.50,Sugar Land,TX,,19055,$77.00,Levittown,PA
77489,$59.50,Missouri City,TX,,19056,$77.00,Levittown,PA
77493,$59.50,Katy,TX,,19057,$77.00,Levittown,PA
77494,$59.50,Katy,TX,,19066,$77.00,Merion Station,PA
77498,$59.50,Sugar Land,TX,,19067,$77.00,Morrisville,PA
80132,$59.50,Monument,CO,,19072,$77.00,Narberth,PA
80133,$59.50,Palmer Lake,CO,,19075,$77.00,Oreland,PA
80808,$59.50,Calhan,CO,,19090,$77.00,Willow Grove,PA
80809,$59.50,Cascade,CO,,19095,$77.00,Wyncote,PA
80817,$59.50,Fountain,CO,,19096,$77.00,Wynnewood,PA
80819,$59.50,Green Mountain Falls,CO,,19115,$77.00,Philadelphia,PA
80829,$59.50,Manitou Springs,CO,,19116,$77.00,Philadelphia,PA
80831,$59.50,Peyton,CO,,19401,$77.00,Norristown,PA
80840,$59.50,Usaf Academy,CO,,19403,$77.00,Norristown,PA
80841,$59.50,Usaf Academy,CO,,19405,$77.00,Bridgeport,PA
80864,$59.50,Yoder,CO,,19406,$77.00,King Of Prussia,PA
80901,$59.50,Yoder,CO,,19422,$77.00,Blue Bell,PA
80902,$59.50,Colorado Springs,CO,,19426,$77.00,Collegeville,PA
80903,$59.50,Colorado Springs,CO,,19428,$77.00,Conshohocken,PA
80904,$59.50,Colorado Springs,CO,,19435,$77.00,Frederick,PA
80905,$59.50,Colorado Springs,CO,,19436,$77.00,Gwynedd,PA
80906,$59.50,Colorado Springs,CO,,19437,$77.00,Gwynedd Valley,PA
80907,$59.50,Colorado Springs,CO,,19438,$77.00,Harleysville,PA
80908,$59.50,Colorado Springs,CO,,19440,$77.00,Hatfield,PA
80909,$59.50,Colorado Springs,CO,,19444,$77.00,Lafayette Hill,PA
80910,$59.50,Colorado Springs,CO,,19446,$77.00,Lansdale,PA
80911,$59.50,Colorado Springs,CO,,19453,$77.00,Mont Clare,PA
80912,$59.50,Colorado Springs,CO,,19454,$77.00,North Wales,PA
80913,$59.50,Colorado Springs,CO,,19456,$77.00,Oaks,PA
80914,$59.50,Colorado Springs,CO,,19460,$77.00,Phoenixville,PA
80915,$59.50,Colorado Springs,CO,,19462,$77.00,Plymouth Meeting,PA
80916,$59.50,Colorado Springs,CO,,19464,$77.00,Pottstown,PA
80917,$59.50,Colorado Springs,CO,,19468,$77.00,Royersford,PA
80918,$59.50,Colorado Springs,CO,,19472,$77.00,Sassamansville,PA
80919,$59.50,Colorado Springs,CO,,19473,$77.00,Schwenksville,PA
80920,$59.50,Colorado Springs,CO,,19474,$77.00,Skippack,PA
80921,$59.50,Colorado Springs,CO,,19477,$77.00,Spring House,PA
80922,$59.50,Colorado Springs,CO,,19492,$77.00,Zieglerville,PA
80923,$59.50,Colorado Springs,CO,,19525,$77.00,Gilbertsville,PA
80924,$59.50,Colorado Springs,CO,,80102,$77.00,Bennett,CO
80925,$59.50,Colorado Springs,CO,,80301,$77.00,Boulder,CO
80926,$59.50,Colorado Springs,CO,,80302,$77.00,Boulder,CO
80927,$59.50,Colorado Springs,CO,,80306,$77.00,Boulder,CO
80928,$59.50,Colorado Springs,CO,,80307,$77.00,Boulder,CO
80929,$59.50,Colorado Springs,CO,,80308,$77.00,Boulder,CO
80930,$59.50,Colorado Springs,CO,,80309,$77.00,Boulder,CO
80931,$59.50,Colorado Springs,CO,,80310,$77.00,Boulder,CO
80932,$59.50,Colorado Springs,CO,,80314,$77.00,Boulder,CO
80933,$59.50,Colorado Springs,CO,,80427,$77.00,Central City,CO
80934,$59.50,Colorado Springs,CO,,80455,$77.00,Jamestown,CO
80935,$59.50,Colorado Springs,CO,,80466,$77.00,Nederland,CO
80936,$59.50,Colorado Springs,CO,,80469,$77.00,Phippsburg,CO
80937,$59.50,Colorado Springs,CO,,80510,$77.00,Allenspark,CO
80938,$59.50,Colorado Springs,CO,,80513,$77.00,Berthoud,CO
80939,$59.50,Colorado Springs,CO,,80514,$77.00,Dacono,CO
80941,$59.50,Colorado Springs,CO,,80520,$77.00,Firestone,CO
80942,$59.50,Colorado Springs,CO,,80521,$77.00,Fort Collins,CO
80944,$59.50,Colorado Springs,CO,,80523,$77.00,Fort Collins,CO
80946,$59.50,Colorado Springs,CO,,80525,$77.00,Fort Collins,CO
80947,$59.50,Colorado Springs,CO,,80526,$77.00,Fort Collins,CO
80949,$59.50,Colorado Springs,CO,,80527,$77.00,Fort Collins,CO
80950,$59.50,Colorado Springs,CO,,80528,$77.00,Fort Collins,CO
80951,$59.50,Colorado Springs,CO,,80530,$77.00,Frederick,CO
80960,$59.50,Colorado Springs,CO,,80533,$77.00,Hygiene,CO
80962,$59.50,Colorado Springs,CO,,80534,$77.00,Johnstown,CO
80970,$59.50,Colorado Springs,CO,,80537,$77.00,Loveland,CO
80977,$59.50,Colorado Springs,CO,,80538,$77.00,Loveland,CO
80995,$59.50,Colorado Springs,CO,,80539,$77.00,Loveland,CO
80997,$59.50,Colorado Springs,CO,,80540,$77.00,Lyons,CO
29401,$57.00,Charleston,SC,,80542,$77.00,Mead,CO
29403,$57.00,Charleston,SC,,80543,$77.00,Milliken,CO
29404,$57.00,Charleston Afb,SC,,80544,$77.00,Niwot,CO
29405,$57.00,North Charleston,SC,,80546,$77.00,Severance,CO
29406,$57.00,Charleston,SC,,80547,$77.00,Timnath,CO
29407,$57.00,Charleston,SC,,80550,$77.00,Windsor,CO
29410,$57.00,Hanahan,SC,,80551,$77.00,Windsor,CO
29412,$57.00,Charleston,SC,,80615,$77.00,Eaton,CO
29414,$57.00,Charleston,SC,,80620,$77.00,Evans,CO
29418,$57.00,North Charleston,SC,,80621,$77.00,Fort Lupton,CO
29420,$57.00,North Charleston,SC,,80623,$77.00,Gilcrest,CO
29424,$57.00,Charleston,SC,,80631,$77.00,Greeley,CO
29425,$57.00,Charleston,SC,,80632,$77.00,Greeley,CO
29426,$57.00,Adams Run,SC,,80634,$77.00,Greeley,CO
29439,$57.00,Folly Beach,SC,,80638,$77.00,Greeley,CO
29445,$57.00,Goose Creek,SC,,80642,$77.00,Hudson,CO
29449,$57.00,Hollywood,SC,,80643,$77.00,Keenesburg,CO
29451,$57.00,Isle Of Palms,SC,,80644,$77.00,Kersey,CO
29455,$57.00,Johns Island,SC,,80645,$77.00,La Salle,CO
29456,$57.00,Ladson,SC,,80646,$77.00,Lucerne,CO
29461,$57.00,Moncks Corner,SC,,80651,$77.00,Platteville,CO
29464,$57.00,Mount Pleasant,SC,,84049,$77.00,Midway,UT
29466,$57.00,Mount Pleasant,SC,,84050,$77.00,Morgan,UT
29470,$57.00,Ravenel,SC,,84082,$77.00,Wallsburg,UT
29482,$57.00,Sullivans Island,SC,,02019,$75.60,Bellingham,MA
29483,$57.00,Summerville,SC,,02038,$75.60,Franklin,MA
29484,$57.00,Summerville,SC,,02048,$75.60,Mansfield,MA
29485,$57.00,Summerville,SC,,02062,$75.60,Norwood,MA
29487,$57.00,Wadmalaw Island,SC,,02067,$75.60,Sharon,MA
29492,$57.00,Charleston,SC,,02081,$75.60,Walpole,MA
33503,$57.00,Balm,FL,,02090,$75.60,Westwood,MA
33508,$57.00,Balm,FL,,02132,$75.60,West Roxbury,MA
33509,$57.00,Balm,FL,,02703,$75.60,Attleboro,MA
33510,$57.00,Brandon,FL,,02718,$75.60,East Taunton,MA
33511,$57.00,Brandon,FL,,02766,$75.60,Norton,MA
33523,$57.00,Dade City,FL,,73344,$75.60,Austin,TX
33524,$57.00,Dade City,FL,,76537,$75.60,Jarrell,TX
33525,$57.00,Dade City,FL,,76567,$75.60,Rockdale,TX
33526,$57.00,Dade City,FL,,76574,$75.60,Taylor,TX
33527,$57.00,Dover,FL,,76577,$75.60,Thorndale,TX
33530,$57.00,Durant,FL,,78130,$75.60,New Braunfels,TX
33534,$57.00,Gibsonton,FL,,78132,$75.60,New Braunfels,TX
33537,$57.00,Gibsonton,FL,,78135,$75.60,New Braunfels,TX
33539,$57.00,Lake Panasoffkee,FL,,78155,$75.60,Seguin,TX
33540,$57.00,Zephyrhills,FL,,78615,$75.60,Coupland,TX
33541,$57.00,Zephyrhills,FL,,78617,$75.60,Del Valle,TX
33542,$57.00,Zephyrhills,FL,,78634,$75.60,Hutto,TX
33543,$57.00,Wesley Chapel,FL,,78650,$75.60,Mc Dade,TX
33544,$57.00,Wesley Chapel,FL,,78655,$75.60,Martindale,TX
33545,$57.00,Wesley Chapel,FL,,78715,$75.60,Austin,TX
33547,$57.00,Lithia,FL,,78725,$75.60,Austin,TX
33548,$57.00,Lutz,FL,,78945,$75.60,La Grange,TX
33549,$57.00,Lutz,FL,,78957,$75.60,Smithville,TX
33550,$57.00,Mango,FL,,94043,$74.03,Mountain View,CA
33556,$57.00,Odessa,FL,,94402,$74.03,San Mateo,CA
33558,$57.00,Lutz,FL,,94566,$74.03,Pleasanton,CA
33559,$57.00,Lutz,FL,,94583,$74.03,San Ramon,CA
33563,$57.00,Plant City,FL,,94588,$74.03,Pleasanton,CA
33564,$57.00,Plant City,FL,,95111,$74.03,San Jose,CA
33565,$57.00,Plant City,FL,,95112,$74.03,San Jose,CA
33566,$57.00,Plant City,FL,,95131,$74.03,San Jose,CA
33567,$57.00,Plant City,FL,,90899,$73.50,Long Beach,CA
33568,$57.00,Plant City,FL,,91729,$73.50,Rancho Cucamonga,CA
33569,$57.00,Riverview,FL,,91745,$73.50,Hacienda Heights,CA
33570,$57.00,Ruskin,FL,,77375,$73.08,Tomball,TX
33571,$57.00,Ruskin,FL,,77382,$73.08,Spring,TX
33572,$57.00,Apollo Beach,FL,,89021,$72.77,Logandale,NV
33573,$57.00,Sun City Center,FL,,89040,$72.77,Overton,NV
33574,$57.00,Saint Leo,FL,,89041,$72.77,Pahrump,NV
33575,$57.00,Saint Leo,FL,,80444,$72.45,Georgetown,CO
33576,$57.00,San Antonio,FL,,84032,$72.45,Heber City,UT
33578,$57.00,Riverview,FL,,94304,$72.45,Palo Alto,CA
33579,$57.00,Riverview,FL,,94306,$72.45,Palo Alto,CA
33583,$57.00,Riverview,FL,,94401,$72.45,San Mateo,CA
33584,$57.00,Seffner,FL,,94568,$72.45,Dublin,CA
33586,$57.00,Sumterville,FL,,90805,$72.28,Long Beach,CA
33587,$57.00,Sumterville,FL,,91744,$72.28,La Puente,CA
33592,$57.00,Thonotosassa,FL,,91746,$72.28,La Puente,CA
33593,$57.00,Thonotosassa,FL,,91748,$72.28,Rowland Heights,CA
33594,$57.00,Valrico,FL,,01803,$70.88,Burlington,MA
33595,$57.00,Valrico,FL,,01810,$70.88,Andover,MA
33596,$57.00,Valrico,FL,,01832,$70.88,Haverhill,MA
33598,$57.00,Wimauma,FL,,01867,$70.88,Reading,MA
33601,$57.00,Wimauma,FL,,01887,$70.88,Wilmington,MA
33602,$57.00,Tampa,FL,,01901,$70.88,Lynn,MA
33603,$57.00,Tampa,FL,,01915,$70.88,Beverly,MA
33604,$57.00,Tampa,FL,,01923,$70.88,Danvers,MA
33605,$57.00,Tampa,FL,,01970,$70.88,Salem,MA
33606,$57.00,Tampa,FL,,02148,$70.88,Malden,MA
33607,$57.00,Tampa,FL,,02149,$70.88,Everett,MA
33608,$57.00,Tampa,FL,,17921,$70.88,Ashland,PA
33609,$57.00,Tampa,FL,,17963,$70.88,Pine Grove,PA
33610,$57.00,Tampa,FL,,33064,$70.88,Pompano Beach,FL
33611,$57.00,Tampa,FL,,33401,$70.88,West Palm Beach,FL
33612,$57.00,Tampa,FL,,33404,$70.88,West Palm Beach,FL
33613,$57.00,Tampa,FL,,33411,$70.88,West Palm Beach,FL
33614,$57.00,Tampa,FL,,33417,$70.88,West Palm Beach,FL
33615,$57.00,Tampa,FL,,33424,$70.88,Boynton Beach,FL
33616,$57.00,Tampa,FL,,33425,$70.88,Boynton Beach,FL
33617,$57.00,Tampa,FL,,33426,$70.88,Boynton Beach,FL
33618,$57.00,Tampa,FL,,33427,$70.88,Boca Raton,FL
33619,$57.00,Tampa,FL,,33428,$70.88,Boca Raton,FL
33620,$57.00,Tampa,FL,,33431,$70.88,Boca Raton,FL
33621,$57.00,Tampa,FL,,33435,$70.88,Boynton Beach,FL
33622,$57.00,Tampa,FL,,33436,$70.88,Boynton Beach,FL
33623,$57.00,Tampa,FL,,33437,$70.88,Boynton Beach,FL
33624,$57.00,Tampa,FL,,33441,$70.88,Deerfield Beach,FL
33625,$57.00,Tampa,FL,,33445,$70.88,Delray Beach,FL
33626,$57.00,Tampa,FL,,33446,$70.88,Delray Beach,FL
33629,$57.00,Tampa,FL,,33460,$70.88,Lake Worth,FL
33630,$57.00,Tampa,FL,,33464,$70.88,Boca Raton,FL
33631,$57.00,Tampa,FL,,33467,$70.88,Lake Worth,FL
33633,$57.00,Tampa,FL,,33472,$70.88,Boynton Beach,FL
33634,$57.00,Tampa,FL,,33473,$70.88,Boynton Beach,FL
33635,$57.00,Tampa,FL,,33480,$70.88,Palm Beach,FL
33637,$57.00,Tampa,FL,,33484,$70.88,Delray Beach,FL
33646,$57.00,Tampa,FL,,33486,$70.88,Boca Raton,FL
33647,$57.00,Tampa,FL,,33496,$70.88,Boca Raton,FL
33650,$57.00,Tampa,FL,,85001,$70.88,Phoenix,AZ
33655,$57.00,Tampa,FL,,85003,$70.88,Phoenix,AZ
33660,$57.00,Tampa,FL,,85004,$70.88,Phoenix,AZ
33661,$57.00,Tampa,FL,,85009,$70.88,Phoenix,AZ
33662,$57.00,Tampa,FL,,85013,$70.88,Phoenix,AZ
33663,$57.00,Tampa,FL,,85015,$70.88,Phoenix,AZ
33664,$57.00,Tampa,FL,,85017,$70.88,Phoenix,AZ
33672,$57.00,Tampa,FL,,85021,$70.88,Phoenix,AZ
33673,$57.00,Tampa,FL,,85022,$70.88,Phoenix,AZ
33674,$57.00,Tampa,FL,,85023,$70.88,Phoenix,AZ
33675,$57.00,Tampa,FL,,85032,$70.88,Phoenix,AZ
33677,$57.00,Tampa,FL,,85040,$70.88,Phoenix,AZ
33679,$57.00,Tampa,FL,,85043,$70.88,Phoenix,AZ
33680,$57.00,Tampa,FL,,85050,$70.88,Phoenix,AZ
33681,$57.00,Tampa,FL,,85054,$70.88,Phoenix,AZ
33682,$57.00,Tampa,FL,,85065,$70.88,Phoenix,AZ
33684,$57.00,Tampa,FL,,85073,$70.88,Phoenix,AZ
33685,$57.00,Tampa,FL,,85076,$70.88,Phoenix,AZ
33686,$57.00,Tampa,FL,,85085,$70.88,Phoenix,AZ
33687,$57.00,Tampa,FL,,85201,$70.88,Mesa,AZ
33688,$57.00,Tampa,FL,,85206,$70.88,Mesa,AZ
33689,$57.00,Tampa,FL,,85224,$70.88,Chandler,AZ
33694,$57.00,Tampa,FL,,85225,$70.88,Chandler,AZ
33701,$57.00,Saint Petersburg,FL,,85244,$70.88,Chandler,AZ
33702,$57.00,Saint Petersburg,FL,,85248,$70.88,Chandler,AZ
33703,$57.00,Saint Petersburg,FL,,85250,$70.88,Scottsdale,AZ
33704,$57.00,Saint Petersburg,FL,,85255,$70.88,Scottsdale,AZ
33705,$57.00,Saint Petersburg,FL,,85280,$70.88,Tempe,AZ
33706,$57.00,Saint Petersburg,FL,,85281,$70.88,Tempe,AZ
33707,$57.00,Saint Petersburg,FL,,85286,$70.88,Chandler,AZ
33708,$57.00,Saint Petersburg,FL,,85287,$70.88,Tempe,AZ
33709,$57.00,Saint Petersburg,FL,,85298,$70.88,Gilbert,AZ
33710,$57.00,Saint Petersburg,FL,,85299,$70.88,Gilbert,AZ
33711,$57.00,Saint Petersburg,FL,,85308,$70.88,Glendale,AZ
33712,$57.00,Saint Petersburg,FL,,85309,$70.88,Luke Air Force Base,AZ
33713,$57.00,Saint Petersburg,FL,,85323,$70.88,Avondale,AZ
33714,$57.00,Saint Petersburg,FL,,85329,$70.88,Cashion,AZ
33715,$57.00,Saint Petersburg,FL,,85335,$70.88,El Mirage,AZ
33716,$57.00,Saint Petersburg,FL,,85338,$70.88,Goodyear,AZ
