Zip Code,CPL Buyer Payouts,city,state_id
21226,$329.00,Curtis Bay,MD
21227,$329.00,Halethorpe,MD
21228,$329.00,Catonsville,MD
21234,$329.00,Parkville,MD
21236,$329.00,Nottingham,MD
21237,$329.00,Rosedale,MD
21240,$329.00,Baltimore,MD
21244,$329.00,Windsor Mill,MD
21250,$329.00,Baltimore,MD
21252,$329.00,Towson,MD
21282,$329.00,Towson,MD
21284,$329.00,Towson,MD
21285,$329.00,Towson,MD
21286,$329.00,Towson,MD
21401,$329.00,Annapolis,MD
21402,$329.00,Annapolis,MD
21403,$329.00,Annapolis,MD
21404,$329.00,Annapolis,MD
21405,$329.00,Annapolis,MD
21409,$329.00,Annapolis,MD
21411,$329.00,Annapolis,MD
21412,$329.00,Annapolis,MD
21723,$329.00,Cooksville,MD
21737,$329.00,Glenelg,MD
21738,$329.00,Glenwood,MD
21765,$329.00,Libertytown,MD
21794,$329.00,West Friendship,MD
21797,$329.00,Woodbine,MD
22201,$329.00,Arlington,VA
22202,$329.00,Arlington,VA
22203,$329.00,Arlington,VA
22204,$329.00,Arlington,VA
22205,$329.00,Arlington,VA
22206,$329.00,Arlington,VA
22207,$329.00,Arlington,VA
22209,$329.00,Arlington,VA
22210,$329.00,Arlington,VA
22211,$329.00,Fort Myer,VA
22212,$329.00,Fort Myer,VA
22213,$329.00,Arlington,VA
22214,$329.00,Arlington,VA
22215,$329.00,Arlington,VA
22216,$329.00,Arlington,VA
22217,$329.00,Arlington,VA
22219,$329.00,Arlington,VA
22225,$329.00,Arlington,VA
22226,$329.00,Arlington,VA
22227,$329.00,Arlington,VA
22230,$329.00,Arlington,VA
22240,$329.00,Arlington,VA
22241,$329.00,Arlington,VA
22242,$329.00,Arlington,VA
22243,$329.00,Arlington,VA
22244,$329.00,Arlington,VA
22245,$329.00,Arlington,VA
22246,$329.00,Arlington,VA
88901,$329.00,Trementina,NM
88905,$329.00,Trementina,NM
89002,$329.00,Henderson,NV
89004,$329.00,Blue Diamond,NV
89005,$329.00,Boulder City,NV
89006,$329.00,Boulder City,NV
89007,$329.00,Bunkerville,NV
89009,$329.00,Caliente,NV
89011,$329.00,Henderson,NV
89012,$329.00,Henderson,NV
89014,$329.00,Henderson,NV
89015,$329.00,Henderson,NV
89016,$329.00,Henderson,NV
89018,$329.00,Indian Springs,NV
89019,$329.00,Jean,NV
89021,$329.00,Logandale,NV
89024,$329.00,Manhattan,NV
89025,$329.00,Moapa,NV
89026,$329.00,Jean,NV
89027,$329.00,Mesquite,NV
89028,$329.00,Mesquite,NV
89029,$329.00,Laughlin,NV
89030,$329.00,North Las Vegas,NV
89031,$329.00,North Las Vegas,NV
89032,$329.00,North Las Vegas,NV
89033,$329.00,North Las Vegas,NV
89034,$329.00,Mesquite,NV
89036,$329.00,Mesquite,NV
89037,$329.00,Mesquite,NV
89039,$329.00,Cal Nev Ari,NV
89040,$329.00,Overton,NV
89044,$329.00,Henderson,NV
89046,$329.00,Searchlight,NV
89052,$329.00,Henderson,NV
89053,$329.00,Henderson,NV
89054,$329.00,Sloan,NV
89067,$329.00,Pahrump,NV
89070,$329.00,Indian Springs,NV
89074,$329.00,Henderson,NV
89077,$329.00,Henderson,NV
89081,$329.00,North Las Vegas,NV
89084,$329.00,North Las Vegas,NV
89085,$329.00,North Las Vegas,NV
89086,$329.00,North Las Vegas,NV
89087,$329.00,North Las Vegas,NV
89101,$329.00,Las Vegas,NV
89102,$329.00,Las Vegas,NV
89103,$329.00,Las Vegas,NV
89104,$329.00,Las Vegas,NV
89105,$329.00,Las Vegas,NV
89106,$329.00,Las Vegas,NV
89107,$329.00,Las Vegas,NV
89108,$329.00,Las Vegas,NV
89109,$329.00,Las Vegas,NV
89110,$329.00,Las Vegas,NV
89111,$329.00,Las Vegas,NV
89112,$329.00,Las Vegas,NV
89113,$329.00,Las Vegas,NV
89114,$329.00,Las Vegas,NV
89115,$329.00,Las Vegas,NV
89116,$329.00,Las Vegas,NV
89117,$329.00,Las Vegas,NV
89118,$329.00,Las Vegas,NV
89119,$329.00,Las Vegas,NV
89120,$329.00,Las Vegas,NV
89121,$329.00,Las Vegas,NV
89122,$329.00,Las Vegas,NV
89123,$329.00,Las Vegas,NV
89124,$329.00,Las Vegas,NV
89125,$329.00,Las Vegas,NV
89126,$329.00,Las Vegas,NV
89127,$329.00,Las Vegas,NV
89128,$329.00,Las Vegas,NV
89129,$329.00,Las Vegas,NV
89130,$329.00,Las Vegas,NV
89131,$329.00,Las Vegas,NV
89132,$329.00,Las Vegas,NV
89133,$329.00,Las Vegas,NV
89134,$329.00,Las Vegas,NV
89135,$329.00,Las Vegas,NV
89136,$329.00,Las Vegas,NV
89137,$329.00,Las Vegas,NV
89138,$329.00,Las Vegas,NV
89139,$329.00,Las Vegas,NV
89140,$329.00,Las Vegas,NV
89141,$329.00,Las Vegas,NV
89142,$329.00,Las Vegas,NV
89143,$329.00,Las Vegas,NV
89144,$329.00,Las Vegas,NV
89145,$329.00,Las Vegas,NV
89146,$329.00,Las Vegas,NV
89147,$329.00,Las Vegas,NV
89148,$329.00,Las Vegas,NV
89149,$329.00,Las Vegas,NV
89150,$329.00,Las Vegas,NV
89151,$329.00,Las Vegas,NV
89152,$329.00,Las Vegas,NV
89153,$329.00,Las Vegas,NV
89154,$329.00,Las Vegas,NV
89155,$329.00,Las Vegas,NV
89156,$329.00,Las Vegas,NV
89157,$329.00,Las Vegas,NV
89158,$329.00,Las Vegas,NV
89159,$329.00,Las Vegas,NV
89160,$329.00,Las Vegas,NV
89161,$329.00,Las Vegas,NV
89162,$329.00,Las Vegas,NV
89163,$329.00,Las Vegas,NV
89164,$329.00,Las Vegas,NV
89165,$329.00,Las Vegas,NV
89166,$329.00,Las Vegas,NV
89169,$329.00,Las Vegas,NV
89170,$329.00,Las Vegas,NV
89173,$329.00,Las Vegas,NV
89177,$329.00,Las Vegas,NV
89178,$329.00,Las Vegas,NV
89179,$329.00,Las Vegas,NV
89180,$329.00,Las Vegas,NV
89183,$329.00,Las Vegas,NV
89185,$329.00,Las Vegas,NV
89191,$329.00,Nellis Afb,NV
89193,$329.00,Nellis Afb,NV
89195,$329.00,Nellis Afb,NV
89199,$329.00,Nellis Afb,NV
20120,$327.50,Centreville,VA
20121,$327.50,Centreville,VA
20122,$327.50,Centreville,VA
20124,$327.50,Clifton,VA
20151,$327.50,Chantilly,VA
20153,$327.50,Chantilly,VA
20170,$327.50,Herndon,VA
20171,$327.50,Herndon,VA
20172,$327.50,Herndon,VA
20190,$327.50,Reston,VA
20191,$327.50,Reston,VA
20192,$327.50,Reston,VA
20194,$327.50,Reston,VA
20195,$327.50,Reston,VA
20196,$327.50,Reston,VA
22003,$327.50,Annandale,VA
22009,$327.50,Annandale,VA
22015,$327.50,Burke,VA
22027,$327.50,Dunn Loring,VA
22030,$327.50,Fairfax,VA
22031,$327.50,Fairfax,VA
22032,$327.50,Fairfax,VA
22033,$327.50,Fairfax,VA
22034,$327.50,Fairfax,VA
22035,$327.50,Fairfax,VA
22036,$327.50,Fairfax,VA
22037,$327.50,Fairfax,VA
22039,$327.50,Fairfax Station,VA
22041,$327.50,Falls Church,VA
22042,$327.50,Falls Church,VA
22043,$327.50,Falls Church,VA
22044,$327.50,Falls Church,VA
22060,$327.50,Fort Belvoir,VA
22066,$327.50,Great Falls,VA
22067,$327.50,Great Falls,VA
22079,$327.50,Lorton,VA
22081,$327.50,Lorton,VA
22082,$327.50,Lorton,VA
22095,$327.50,Lorton,VA
22096,$327.50,Lorton,VA
22101,$327.50,McLean,VA
22102,$327.50,McLean,VA
22103,$327.50,McLean,VA
22106,$327.50,McLean,VA
22107,$327.50,McLean,VA
22108,$327.50,McLean,VA
22109,$327.50,McLean,VA
22116,$327.50,McLean,VA
22118,$327.50,McLean,VA
22119,$327.50,McLean,VA
22121,$327.50,McLean,VA
22122,$327.50,McLean,VA
22124,$327.50,Oakton,VA
22150,$327.50,Springfield,VA
22151,$327.50,Springfield,VA
22152,$327.50,Springfield,VA
22153,$327.50,Springfield,VA
22156,$327.50,Springfield,VA
22158,$327.50,Springfield,VA
22159,$327.50,Springfield,VA
22160,$327.50,Springfield,VA
22161,$327.50,Springfield,VA
22180,$327.50,Vienna,VA
22181,$327.50,Vienna,VA
22182,$327.50,Vienna,VA
22183,$327.50,Vienna,VA
22185,$327.50,Vienna,VA
22199,$327.50,Woodbridge,VA
22303,$327.50,Alexandria,VA
22306,$327.50,Alexandria,VA
22307,$327.50,Alexandria,VA
22308,$327.50,Alexandria,VA
22309,$327.50,Alexandria,VA
22310,$327.50,Alexandria,VA
22312,$327.50,Alexandria,VA
22315,$327.50,Alexandria,VA
82001,$324.50,Cheyenne,WY
82002,$324.50,Cheyenne,WY
82003,$324.50,Cheyenne,WY
82005,$324.50,Fe Warren Afb,WY
82006,$324.50,Fe Warren Afb,WY
82007,$324.50,Cheyenne,WY
82008,$324.50,Cheyenne,WY
82009,$324.50,Cheyenne,WY
82010,$324.50,Cheyenne,WY
82050,$324.50,Albin,WY
82053,$324.50,Burns,WY
82054,$324.50,Carpenter,WY
82059,$324.50,Granite Canon,WY
82060,$324.50,Hillsdale,WY
82061,$324.50,Horse Creek,WY
82081,$324.50,Meriden,WY
82082,$324.50,Pine Bluffs,WY
20112,$322.50,Manassas,VA
20136,$322.50,Bristow,VA
20143,$322.50,Catharpin,VA
20155,$322.50,Gainesville,VA
20156,$322.50,Gainesville,VA
20168,$322.50,Sterling,VA
20169,$322.50,Haymarket,VA
20181,$322.50,Nokesville,VA
20182,$322.50,Nokesville,VA
22025,$322.50,Dumfries,VA
22026,$322.50,Dumfries,VA
22125,$322.50,Occoquan,VA
22134,$322.50,Quantico,VA
22172,$322.50,Triangle,VA
22191,$322.50,Woodbridge,VA
22192,$322.50,Woodbridge,VA
22193,$322.50,Woodbridge,VA
22194,$322.50,Woodbridge,VA
22195,$322.50,Woodbridge,VA
27503,$319.00,Bahama,NC
27572,$319.00,Rougemont,NC
27701,$319.00,Durham,NC
27702,$319.00,Durham,NC
27703,$319.00,Durham,NC
27704,$319.00,Durham,NC
27705,$319.00,Durham,NC
27706,$319.00,Durham,NC
27707,$319.00,Durham,NC
27708,$319.00,Durham,NC
27709,$319.00,Durham,NC
27710,$319.00,Durham,NC
27711,$319.00,Durham,NC
27712,$319.00,Durham,NC
27713,$319.00,Durham,NC
27715,$319.00,Durham,NC
27717,$319.00,Durham,NC
27722,$319.00,Durham,NC
28031,$319.00,Cornelius,NC
28035,$319.00,Dallas,NC
28036,$319.00,Davidson,NC
28070,$319.00,Gastonia,NC
28078,$319.00,Huntersville,NC
28105,$319.00,Matthews,NC
28106,$319.00,Matthews,NC
28126,$319.00,Mount Ulla,NC
28130,$319.00,Oakboro,NC
28134,$319.00,Pineville,NC
28201,$319.00,Wingate,NC
28202,$319.00,Charlotte,NC
28203,$319.00,Charlotte,NC
28204,$319.00,Charlotte,NC
28205,$319.00,Charlotte,NC
28206,$319.00,Charlotte,NC
28207,$319.00,Charlotte,NC
28208,$319.00,Charlotte,NC
28209,$319.00,Charlotte,NC
28210,$319.00,Charlotte,NC
28211,$319.00,Charlotte,NC
28212,$319.00,Charlotte,NC
28213,$319.00,Charlotte,NC
28214,$319.00,Charlotte,NC
28215,$319.00,Charlotte,NC
28216,$319.00,Charlotte,NC
28217,$319.00,Charlotte,NC
28218,$319.00,Charlotte,NC
28219,$319.00,Charlotte,NC
28220,$319.00,Charlotte,NC
28221,$319.00,Charlotte,NC
28222,$319.00,Charlotte,NC
28223,$319.00,Charlotte,NC
28224,$319.00,Charlotte,NC
28226,$319.00,Charlotte,NC
28227,$319.00,Charlotte,NC
28228,$319.00,Charlotte,NC
28229,$319.00,Charlotte,NC
28230,$319.00,Charlotte,NC
28231,$319.00,Charlotte,NC
28232,$319.00,Charlotte,NC
28233,$319.00,Charlotte,NC
28234,$319.00,Charlotte,NC
28235,$319.00,Charlotte,NC
28236,$319.00,Charlotte,NC
28237,$319.00,Charlotte,NC
28241,$319.00,Charlotte,NC
28242,$319.00,Charlotte,NC
28243,$319.00,Charlotte,NC
28244,$319.00,Charlotte,NC
28246,$319.00,Charlotte,NC
28247,$319.00,Charlotte,NC
28250,$319.00,Charlotte,NC
28253,$319.00,Charlotte,NC
28254,$319.00,Charlotte,NC
28255,$319.00,Charlotte,NC
28256,$319.00,Charlotte,NC
28258,$319.00,Charlotte,NC
28260,$319.00,Charlotte,NC
28262,$319.00,Charlotte,NC
28263,$319.00,Charlotte,NC
28265,$319.00,Charlotte,NC
28266,$319.00,Charlotte,NC
28269,$319.00,Charlotte,NC
28270,$319.00,Charlotte,NC
28271,$319.00,Charlotte,NC
28272,$319.00,Charlotte,NC
28273,$319.00,Charlotte,NC
28274,$319.00,Charlotte,NC
28275,$319.00,Charlotte,NC
28277,$319.00,Charlotte,NC
28278,$319.00,Charlotte,NC
28280,$319.00,Charlotte,NC
28281,$319.00,Charlotte,NC
28282,$319.00,Charlotte,NC
28284,$319.00,Charlotte,NC
28285,$319.00,Charlotte,NC
28287,$319.00,Charlotte,NC
28288,$319.00,Charlotte,NC
28289,$319.00,Charlotte,NC
28290,$319.00,Charlotte,NC
28296,$319.00,Charlotte,NC
28297,$319.00,Charlotte,NC
28299,$319.00,Charlotte,NC
32754,$319.00,Mims,FL
32775,$319.00,Scottsmoor,FL
32780,$319.00,Titusville,FL
32781,$319.00,Titusville,FL
32783,$319.00,Titusville,FL
32796,$319.00,Titusville,FL
32815,$319.00,Orlando,FL
32899,$319.00,Orlando,FL
32901,$319.00,Melbourne,FL
32902,$319.00,Melbourne,FL
32903,$319.00,Indialantic,FL
32904,$319.00,Melbourne,FL
32905,$319.00,Palm Bay,FL
32906,$319.00,Palm Bay,FL
32907,$319.00,Palm Bay,FL
32908,$319.00,Palm Bay,FL
32909,$319.00,Palm Bay,FL
32910,$319.00,Palm Bay,FL
32911,$319.00,Palm Bay,FL
32912,$319.00,Palm Bay,FL
32919,$319.00,Palm Bay,FL
32920,$319.00,Cape Canaveral,FL
32922,$319.00,Cocoa,FL
32923,$319.00,Cocoa,FL
32924,$319.00,Cocoa,FL
32925,$319.00,Patrick Afb,FL
32926,$319.00,Cocoa,FL
32927,$319.00,Cocoa,FL
32931,$319.00,Cocoa Beach,FL
32932,$319.00,Cocoa Beach,FL
32934,$319.00,Melbourne,FL
32935,$319.00,Melbourne,FL
32936,$319.00,Melbourne,FL
32937,$319.00,Satellite Beach,FL
32940,$319.00,Melbourne,FL
32941,$319.00,Melbourne,FL
32949,$319.00,Grant,FL
32950,$319.00,Malabar,FL
32951,$319.00,Melbourne Beach,FL
32952,$319.00,Merritt Island,FL
32953,$319.00,Merritt Island,FL
32954,$319.00,Merritt Island,FL
32955,$319.00,Rockledge,FL
32956,$319.00,Rockledge,FL
32959,$319.00,Sharpes,FL
32976,$319.00,Sebastian,FL
28006,$306.50,Alexis,NC
28012,$306.50,Belmont,NC
28016,$306.50,Bessemer City,NC
28021,$306.50,Cherryville,NC
28025,$306.50,Concord,NC
28026,$306.50,Concord,NC
28027,$306.50,Concord,NC
28032,$306.50,Cramerton,NC
28034,$306.50,Dallas,NC
28052,$306.50,Gastonia,NC
28053,$306.50,Gastonia,NC
28054,$306.50,Gastonia,NC
28055,$306.50,Gastonia,NC
28056,$306.50,Gastonia,NC
28075,$306.50,Harrisburg,NC
28077,$306.50,High Shoals,NC
28081,$306.50,Kannapolis,NC
28082,$306.50,Kannapolis,NC
28083,$306.50,Kannapolis,NC
28098,$306.50,Lowell,NC
28101,$306.50,McAdenville,NC
28107,$306.50,Midland,NC
28120,$306.50,Mount Holly,NC
28124,$306.50,Mount Pleasant,NC
28164,$306.50,Stanley,NC
33801,$306.50,Lakeland,FL
33802,$306.50,Lakeland,FL
33803,$306.50,Lakeland,FL
33804,$306.50,Lakeland,FL
33805,$306.50,Lakeland,FL
33806,$306.50,Lakeland,FL
33807,$306.50,Lakeland,FL
33809,$306.50,Lakeland,FL
33810,$306.50,Lakeland,FL
33811,$306.50,Lakeland,FL
33812,$306.50,Lakeland,FL
33813,$306.50,Lakeland,FL
33815,$306.50,Lakeland,FL
33820,$306.50,Lakeland,FL
33823,$306.50,Auburndale,FL
33827,$306.50,Babson Park,FL
33830,$306.50,Bartow,FL
33831,$306.50,Bartow,FL
33835,$306.50,Bradley,FL
33836,$306.50,Bradley,FL
33837,$306.50,Davenport,FL
33838,$306.50,Dundee,FL
33839,$306.50,Eagle Lake,FL
33840,$306.50,Eaton Park,FL
33841,$306.50,Fort Meade,FL
33843,$306.50,Frostproof,FL
33844,$306.50,Haines City,FL
33845,$306.50,Haines City,FL
33846,$306.50,Haines City,FL
33847,$306.50,Homeland,FL
33849,$306.50,Kathleen,FL
33850,$306.50,Lake Alfred,FL
33851,$306.50,Lake Hamilton,FL
33853,$306.50,Lake Wales,FL
33854,$306.50,Lakeshore,FL
33855,$306.50,Indian Lake Estates,FL
33856,$306.50,Nalcrest,FL
33858,$306.50,Loughman,FL
33859,$306.50,Lake Wales,FL
33860,$306.50,Mulberry,FL
33863,$306.50,Mulberry,FL
33867,$306.50,River Ranch,FL
33868,$306.50,Polk City,FL
33877,$306.50,Waverly,FL
33880,$306.50,Winter Haven,FL
33881,$306.50,Winter Haven,FL
33882,$306.50,Winter Haven,FL
33883,$306.50,Winter Haven,FL
33884,$306.50,Winter Haven,FL
33885,$306.50,Winter Haven,FL
33888,$306.50,Winter Haven,FL
33896,$306.50,Davenport,FL
33897,$306.50,Davenport,FL
33898,$306.50,Lake Wales,FL
34759,$306.50,Kissimmee,FL
90001,$305.00,Los Angeles,CA
90002,$305.00,Los Angeles,CA
90003,$305.00,Los Angeles,CA
90004,$305.00,Los Angeles,CA
90005,$305.00,Los Angeles,CA
90006,$305.00,Los Angeles,CA
90007,$305.00,Los Angeles,CA
90008,$305.00,Los Angeles,CA
90009,$305.00,Los Angeles,CA
90010,$305.00,Los Angeles,CA
90011,$305.00,Los Angeles,CA
90012,$305.00,Los Angeles,CA
90013,$305.00,Los Angeles,CA
90014,$305.00,Los Angeles,CA
90015,$305.00,Los Angeles,CA
90016,$305.00,Los Angeles,CA
90017,$305.00,Los Angeles,CA
90018,$305.00,Los Angeles,CA
90019,$305.00,Los Angeles,CA
90020,$305.00,Los Angeles,CA
90021,$305.00,Los Angeles,CA
90022,$305.00,Los Angeles,CA
90023,$305.00,Los Angeles,CA
90024,$305.00,Los Angeles,CA
90025,$305.00,Los Angeles,CA
90026,$305.00,Los Angeles,CA
90027,$305.00,Los Angeles,CA
90028,$305.00,Los Angeles,CA
90029,$305.00,Los Angeles,CA
90030,$305.00,Los Angeles,CA
90031,$305.00,Los Angeles,CA
90032,$305.00,Los Angeles,CA
90033,$305.00,Los Angeles,CA
90034,$305.00,Los Angeles,CA
90035,$305.00,Los Angeles,CA
90036,$305.00,Los Angeles,CA
90037,$305.00,Los Angeles,CA
90038,$305.00,Los Angeles,CA
90039,$305.00,Los Angeles,CA
90040,$305.00,Los Angeles,CA
90041,$305.00,Los Angeles,CA
90042,$305.00,Los Angeles,CA
90043,$305.00,Los Angeles,CA
90044,$305.00,Los Angeles,CA
90045,$305.00,Los Angeles,CA
90046,$305.00,Los Angeles,CA
90047,$305.00,Los Angeles,CA
90048,$305.00,Los Angeles,CA
90049,$305.00,Los Angeles,CA
90050,$305.00,Los Angeles,CA
90051,$305.00,Los Angeles,CA
90052,$305.00,Los Angeles,CA
90053,$305.00,Los Angeles,CA
90054,$305.00,Los Angeles,CA
90055,$305.00,Los Angeles,CA
90056,$305.00,Los Angeles,CA
90057,$305.00,Los Angeles,CA
90058,$305.00,Los Angeles,CA
90059,$305.00,Los Angeles,CA
90060,$305.00,Los Angeles,CA
90061,$305.00,Los Angeles,CA
90062,$305.00,Los Angeles,CA
90063,$305.00,Los Angeles,CA
90064,$305.00,Los Angeles,CA
90065,$305.00,Los Angeles,CA
90066,$305.00,Los Angeles,CA
90067,$305.00,Los Angeles,CA
90068,$305.00,Los Angeles,CA
90069,$305.00,West Hollywood,CA
90070,$305.00,West Hollywood,CA
90071,$305.00,Los Angeles,CA
90072,$305.00,Los Angeles,CA
90073,$305.00,Los Angeles,CA
90074,$305.00,Los Angeles,CA
90075,$305.00,Los Angeles,CA
90076,$305.00,Los Angeles,CA
90077,$305.00,Los Angeles,CA
90078,$305.00,Los Angeles,CA
90079,$305.00,Los Angeles,CA
90080,$305.00,Los Angeles,CA
90081,$305.00,Los Angeles,CA
90082,$305.00,Los Angeles,CA
90083,$305.00,Los Angeles,CA
90084,$305.00,Los Angeles,CA
90086,$305.00,Los Angeles,CA
90087,$305.00,Los Angeles,CA
90088,$305.00,Los Angeles,CA
90089,$305.00,Los Angeles,CA
90090,$305.00,Los Angeles,CA
90091,$305.00,Los Angeles,CA
90093,$305.00,Los Angeles,CA
90094,$305.00,Playa Vista,CA
90095,$305.00,Los Angeles,CA
90096,$305.00,Los Angeles,CA
90099,$305.00,Los Angeles,CA
90189,$305.00,Los Angeles,CA
90201,$305.00,Bell Gardens,CA
90202,$305.00,Bell Gardens,CA
90209,$305.00,Bell Gardens,CA
90210,$305.00,Beverly Hills,CA
90211,$305.00,Beverly Hills,CA
90212,$305.00,Beverly Hills,CA
90213,$305.00,Beverly Hills,CA
90220,$305.00,Compton,CA
90221,$305.00,Compton,CA
90222,$305.00,Compton,CA
90223,$305.00,Compton,CA
90224,$305.00,Compton,CA
90230,$305.00,Culver City,CA
90231,$305.00,Culver City,CA
90232,$305.00,Culver City,CA
90233,$305.00,Culver City,CA
90239,$305.00,Culver City,CA
90240,$305.00,Downey,CA
90241,$305.00,Downey,CA
90242,$305.00,Downey,CA
90245,$305.00,El Segundo,CA
90247,$305.00,Gardena,CA
90248,$305.00,Gardena,CA
90249,$305.00,Gardena,CA
90250,$305.00,Hawthorne,CA
90251,$305.00,Hawthorne,CA
90254,$305.00,Hermosa Beach,CA
90255,$305.00,Huntington Park,CA
90260,$305.00,Lawndale,CA
90261,$305.00,Lawndale,CA
90262,$305.00,Lynwood,CA
90263,$305.00,Malibu,CA
90264,$305.00,Malibu,CA
90265,$305.00,Malibu,CA
90266,$305.00,Manhattan Beach,CA
90267,$305.00,Manhattan Beach,CA
90270,$305.00,Maywood,CA
90272,$305.00,Pacific Palisades,CA
90274,$305.00,Palos Verdes Peninsula,CA
90275,$305.00,Rancho Palos Verdes,CA
90277,$305.00,Redondo Beach,CA
90278,$305.00,Redondo Beach,CA
90280,$305.00,South Gate,CA
90290,$305.00,Topanga,CA
90291,$305.00,Venice,CA
90292,$305.00,Marina Del Rey,CA
90293,$305.00,Playa Del Rey,CA
90294,$305.00,Playa Del Rey,CA
90295,$305.00,Playa Del Rey,CA
90296,$305.00,Playa Del Rey,CA
90301,$305.00,Inglewood,CA
90302,$305.00,Inglewood,CA
90303,$305.00,Inglewood,CA
90304,$305.00,Inglewood,CA
90305,$305.00,Inglewood,CA
90306,$305.00,Inglewood,CA
90307,$305.00,Inglewood,CA
90308,$305.00,Inglewood,CA
90309,$305.00,Inglewood,CA
90310,$305.00,Inglewood,CA
90311,$305.00,Inglewood,CA
90312,$305.00,Inglewood,CA
90401,$305.00,Santa Monica,CA
90402,$305.00,Santa Monica,CA
90403,$305.00,Santa Monica,CA
90404,$305.00,Santa Monica,CA
90405,$305.00,Santa Monica,CA
90406,$305.00,Santa Monica,CA
90407,$305.00,Santa Monica,CA
90408,$305.00,Santa Monica,CA
90409,$305.00,Santa Monica,CA
90410,$305.00,Santa Monica,CA
90411,$305.00,Santa Monica,CA
90501,$305.00,Torrance,CA
90502,$305.00,Torrance,CA
90503,$305.00,Torrance,CA
90504,$305.00,Torrance,CA
90505,$305.00,Torrance,CA
90506,$305.00,Torrance,CA
90507,$305.00,Torrance,CA
90508,$305.00,Torrance,CA
90509,$305.00,Torrance,CA
90510,$305.00,Torrance,CA
90601,$305.00,Whittier,CA
90602,$305.00,Whittier,CA
90603,$305.00,Whittier,CA
90604,$305.00,Whittier,CA
90605,$305.00,Whittier,CA
90606,$305.00,Whittier,CA
90607,$305.00,Whittier,CA
90608,$305.00,Whittier,CA
90609,$305.00,Whittier,CA
90610,$305.00,Whittier,CA
90637,$305.00,La Habra,CA
90638,$305.00,La Mirada,CA
90639,$305.00,La Mirada,CA
90640,$305.00,Montebello,CA
90650,$305.00,Norwalk,CA
90651,$305.00,Norwalk,CA
90652,$305.00,Norwalk,CA
90660,$305.00,Pico Rivera,CA
90661,$305.00,Pico Rivera,CA
90662,$305.00,Pico Rivera,CA
90670,$305.00,Santa Fe Springs,CA
90671,$305.00,Santa Fe Springs,CA
90701,$305.00,Artesia,CA
90702,$305.00,Artesia,CA
90703,$305.00,Cerritos,CA
90704,$305.00,Avalon,CA
90706,$305.00,Bellflower,CA
90707,$305.00,Bellflower,CA
90710,$305.00,Harbor City,CA
90711,$305.00,Harbor City,CA
90712,$305.00,Lakewood,CA
90713,$305.00,Lakewood,CA
90714,$305.00,Lakewood,CA
90715,$305.00,Lakewood,CA
90716,$305.00,Hawaiian Gardens,CA
90717,$305.00,Lomita,CA
90723,$305.00,Paramount,CA
90731,$305.00,San Pedro,CA
90732,$305.00,San Pedro,CA
90733,$305.00,San Pedro,CA
90734,$305.00,San Pedro,CA
90744,$305.00,Wilmington,CA
90745,$305.00,Carson,CA
90746,$305.00,Carson,CA
90747,$305.00,Carson,CA
90748,$305.00,Carson,CA
90749,$305.00,Carson,CA
90755,$305.00,Signal Hill,CA
90801,$305.00,Signal Hill,CA
90802,$305.00,Long Beach,CA
90803,$305.00,Long Beach,CA
90804,$305.00,Long Beach,CA
90805,$305.00,Long Beach,CA
90806,$305.00,Long Beach,CA
90807,$305.00,Long Beach,CA
90808,$305.00,Long Beach,CA
90809,$305.00,Long Beach,CA
90810,$305.00,Long Beach,CA
90813,$305.00,Long Beach,CA
90814,$305.00,Long Beach,CA
90815,$305.00,Long Beach,CA
90822,$305.00,Long Beach,CA
90831,$305.00,Long Beach,CA
90832,$305.00,Long Beach,CA
90833,$305.00,Long Beach,CA
90834,$305.00,Long Beach,CA
90835,$305.00,Long Beach,CA
90840,$305.00,Long Beach,CA
90842,$305.00,Long Beach,CA
90844,$305.00,Long Beach,CA
90846,$305.00,Long Beach,CA
90847,$305.00,Long Beach,CA
90848,$305.00,Long Beach,CA
90853,$305.00,Long Beach,CA
90895,$305.00,Long Beach,CA
90899,$305.00,Long Beach,CA
91001,$305.00,Altadena,CA
91003,$305.00,Altadena,CA
91006,$305.00,Arcadia,CA
91007,$305.00,Arcadia,CA
91008,$305.00,Duarte,CA
91009,$305.00,Duarte,CA
91010,$305.00,Duarte,CA
91011,$305.00,La Canada Flintridge,CA
91012,$305.00,La Canada Flintridge,CA
91016,$305.00,Monrovia,CA
91017,$305.00,Monrovia,CA
91020,$305.00,Montrose,CA
91021,$305.00,Montrose,CA
91023,$305.00,Montrose,CA
91024,$305.00,Sierra Madre,CA
91025,$305.00,Sierra Madre,CA
91030,$305.00,South Pasadena,CA
91031,$305.00,South Pasadena,CA
91040,$305.00,Sunland,CA
91041,$305.00,Sunland,CA
91042,$305.00,Tujunga,CA
91043,$305.00,Tujunga,CA
91046,$305.00,Verdugo City,CA
91066,$305.00,Verdugo City,CA
91077,$305.00,Verdugo City,CA
91101,$305.00,Pasadena,CA
91102,$305.00,Pasadena,CA
91103,$305.00,Pasadena,CA
91104,$305.00,Pasadena,CA
91105,$305.00,Pasadena,CA
91106,$305.00,Pasadena,CA
91107,$305.00,Pasadena,CA
91108,$305.00,San Marino,CA
91109,$305.00,San Marino,CA
91110,$305.00,San Marino,CA
91114,$305.00,San Marino,CA
91115,$305.00,San Marino,CA
91116,$305.00,San Marino,CA
91117,$305.00,San Marino,CA
