Zip Code,CPL payouts,city,state_id,,ZIP Code,Duration Buyer Payouts,City,State
,,,,,07436,$24.50,Oakland,NJ
,,,,,07446,$24.50,Ramsey,NJ
,,,,,07450,$24.50,Ridgewood,NJ
,,,,,07452,$24.50,Glen Rock,NJ
,,,,,07458,$24.50,Saddle River,NJ
,,,,,07463,$24.50,Waldwick,NJ
,,,,,07481,$24.50,Wyckoff,NJ
,,,,,07501,$24.50,Paterson,NJ
,,,,,07502,$24.50,Paterson,NJ
,,,,,07503,$24.50,Paterson,NJ
,,,,,07504,$24.50,Paterson,NJ
,,,,,07505,$24.50,Paterson,NJ
,,,,,07506,$24.50,Hawthorne,NJ
,,,,,07508,$24.50,Haledon,NJ
,,,,,07512,$24.50,Totowa,NJ
,,,,,07513,$24.50,Paterson,NJ
,,,,,07514,$24.50,Paterson,NJ
,,,,,07522,$24.50,Paterson,NJ
,,,,,07524,$24.50,Paterson,NJ
,,,,,07620,$24.50,Alpine,NJ
,,,,,07662,$24.50,Rochelle Park,NJ
,,,,,07663,$24.50,Saddle Brook,NJ
,,,,,08832,$24.50,Keasbey,NJ
,,,,,20623,$24.50,Cheltenham,MD
,,,,,20697,$24.50,Southern Md Facility,MD
,,,,,20706,$24.50,Lanham,MD
,,,,,20710,$24.50,Bladensburg,MD
,,,,,20712,$24.50,Mount Rainier,MD
,,,,,20717,$24.50,Bowie,MD
,,,,,20718,$24.50,Bowie,MD
,,,,,20719,$24.50,Bowie,MD
,,,,,20725,$24.50,Laurel,MD
,,,,,20726,$24.50,Laurel,MD
,,,,,20737,$24.50,Riverdale,MD
,,,,,20741,$24.50,College Park,MD
,,,,,20747,$24.50,District Heights,MD
,,,,,20748,$24.50,Temple Hills,MD
,,,,,20751,$24.50,Deale,MD
,,,,,20755,$24.50,Fort George G Meade,MD
,,,,,20758,$24.50,Friendship,MD
,,,,,20759,$24.50,Fulton,MD
,,,,,20764,$24.50,Shady Side,MD
,,,,,20765,$24.50,Galesville,MD
,,,,,20768,$24.50,Greenbelt,MD
,,,,,20770,$24.50,Greenbelt,MD
,,,,,20771,$24.50,Greenbelt,MD
,,,,,20777,$24.50,Highland,MD
,,,,,20778,$24.50,West River,MD
,,,,,20779,$24.50,Tracys Landing,MD
,,,,,20781,$24.50,Hyattsville,MD
,,,,,20783,$24.50,Hyattsville,MD
,,,,,20797,$24.50,Southern Md Facility,MD
,,,,,20833,$24.50,Brookeville,MD
,,,,,20866,$24.50,Burtonsville,MD
,,,,,21041,$24.50,Ellicott City,MD
,,,,,21043,$24.50,Ellicott City,MD
,,,,,21104,$24.50,Marriottsville,MD
,,,,,21106,$24.50,Mayo,MD
,,,,,21113,$24.50,Odenton,MD
,,,,,21123,$24.50,Pasadena,MD
,,,,,21140,$24.50,Riva,MD
,,,,,21150,$24.50,Simpsonville,MD
,,,,,21226,$24.50,Curtis Bay,MD
,,,,,21240,$24.50,Baltimore,MD
,,,,,21401,$24.50,Annapolis,MD
,,,,,21402,$24.50,Annapolis,MD
,,,,,21403,$24.50,Annapolis,MD
,,,,,21404,$24.50,Annapolis,MD
,,,,,21405,$24.50,Annapolis,MD
,,,,,21409,$24.50,Annapolis,MD
,,,,,21737,$24.50,Glenelg,MD
,,,,,21738,$24.50,Glenwood,MD
,,,,,33067,$24.50,Pompano Beach,FL
,,,,,33071,$24.50,Pompano Beach,FL
,,,,,33901,$24.50,Fort Myers,FL
,,,,,33909,$24.50,Cape Coral,FL
,,,,,33910,$24.50,Cape Coral,FL
,,,,,33913,$24.50,Fort Myers,FL
,,,,,38027,$24.50,Collierville,TN
,,,,,44036,$24.50,Elyria,OH
,,,,,44334,$24.50,Fairlawn,OH
,,,,,44484,$24.50,Warren,OH
,,,,,60101,$24.50,Addison,IL
,,,,,60106,$24.50,Bensenville,IL
,,,,,60126,$24.50,Elmhurst,IL
,,,,,60137,$24.50,Glen Ellyn,IL
,,,,,60138,$24.50,Glen Ellyn,IL
,,,,,60139,$24.50,Glendale Heights,IL
,,,,,60143,$24.50,Itasca,IL
,,,,,60148,$24.50,Lombard,IL
,,,,,60154,$24.50,Westchester,IL
,,,,,60157,$24.50,Medinah,IL
,,,,,60172,$24.50,Roselle,IL
,,,,,60173,$24.50,Schaumburg,IL
,,,,,60181,$24.50,Villa Park,IL
,,,,,60187,$24.50,Wheaton,IL
,,,,,60189,$24.50,Wheaton,IL
,,,,,60190,$24.50,Winfield,IL
,,,,,60193,$24.50,Schaumburg,IL
,,,,,60194,$24.50,Schaumburg,IL
,,,,,60195,$24.50,Schaumburg,IL
,,,,,60401,$24.50,Beecher,IL
,,,,,60403,$24.50,Crest Hill,IL
,,,,,60404,$24.50,Shorewood,IL
,,,,,60406,$24.50,Blue Island,IL
,,,,,60407,$24.50,Braceville,IL
,,,,,60408,$24.50,Braidwood,IL
,,,,,60409,$24.50,Calumet City,IL
,,,,,60410,$24.50,Channahon,IL
,,,,,60411,$24.50,Chicago Heights,IL
,,,,,60415,$24.50,Chicago Ridge,IL
,,,,,60416,$24.50,Coal City,IL
,,,,,60417,$24.50,Crete,IL
,,,,,60418,$24.50,Crestwood,IL
,,,,,60419,$24.50,Dolton,IL
,,,,,60421,$24.50,Elwood,IL
,,,,,60422,$24.50,Flossmoor,IL
,,,,,60423,$24.50,Frankfort,IL
,,,,,60425,$24.50,Glenwood,IL
,,,,,60426,$24.50,Harvey,IL
,,,,,60428,$24.50,Markham,IL
,,,,,60429,$24.50,Hazel Crest,IL
,,,,,60430,$24.50,Homewood,IL
,,,,,60431,$24.50,Joliet,IL
,,,,,60432,$24.50,Joliet,IL
,,,,,60433,$24.50,Joliet,IL
,,,,,60434,$24.50,Joliet,IL
,,,,,60435,$24.50,Joliet,IL
,,,,,60436,$24.50,Joliet,IL
,,,,,60438,$24.50,Lansing,IL
,,,,,60439,$24.50,Lemont,IL
,,,,,60440,$24.50,Bolingbrook,IL
,,,,,60441,$24.50,Lockport,IL
,,,,,60442,$24.50,Manhattan,IL
,,,,,60443,$24.50,Matteson,IL
,,,,,60445,$24.50,Midlothian,IL
,,,,,60446,$24.50,Romeoville,IL
,,,,,60447,$24.50,Minooka,IL
,,,,,60448,$24.50,Mokena,IL
,,,,,60449,$24.50,Monee,IL
,,,,,60450,$24.50,Morris,IL
,,,,,60451,$24.50,New Lenox,IL
,,,,,60452,$24.50,Oak Forest,IL
,,,,,60453,$24.50,Oak Lawn,IL
,,,,,60454,$24.50,Oak Lawn,IL
,,,,,60455,$24.50,Bridgeview,IL
,,,,,60456,$24.50,Hometown,IL
,,,,,60457,$24.50,Hickory Hills,IL
,,,,,60458,$24.50,Justice,IL
,,,,,60459,$24.50,Burbank,IL
,,,,,60461,$24.50,Olympia Fields,IL
,,,,,60462,$24.50,Orland Park,IL
,,,,,60463,$24.50,Palos Heights,IL
,,,,,60464,$24.50,Palos Park,IL
,,,,,60465,$24.50,Palos Hills,IL
,,,,,60466,$24.50,Park Forest,IL
,,,,,60467,$24.50,Orland Park,IL
,,,,,60468,$24.50,Peotone,IL
,,,,,60469,$24.50,Posen,IL
,,,,,60471,$24.50,Richton Park,IL
,,,,,60472,$24.50,Robbins,IL
,,,,,60473,$24.50,South Holland,IL
,,,,,60475,$24.50,Steger,IL
,,,,,60476,$24.50,Thornton,IL
,,,,,60477,$24.50,Tinley Park,IL
,,,,,60478,$24.50,Country Club Hills,IL
,,,,,60480,$24.50,Willow Springs,IL
,,,,,60481,$24.50,Wilmington,IL
,,,,,60482,$24.50,Worth,IL
,,,,,60484,$24.50,University Park,IL
,,,,,60487,$24.50,Tinley Park,IL
,,,,,60490,$24.50,Bolingbrook,IL
,,,,,60491,$24.50,Homer Glen,IL
,,,,,60499,$24.50,Bedford Park,IL
,,,,,60501,$24.50,Summit Argo,IL
,,,,,60502,$24.50,Aurora,IL
,,,,,60503,$24.50,Aurora,IL
,,,,,60504,$24.50,Aurora,IL
,,,,,60505,$24.50,Aurora,IL
,,,,,60506,$24.50,Aurora,IL
,,,,,60507,$24.50,Aurora,IL
,,,,,60512,$24.50,Bristol,IL
,,,,,60513,$24.50,Brookfield,IL
,,,,,60514,$24.50,Clarendon Hills,IL
,,,,,60515,$24.50,Downers Grove,IL
,,,,,60516,$24.50,Downers Grove,IL
,,,,,60517,$24.50,Woodridge,IL
,,,,,60519,$24.50,Eola,IL
,,,,,60521,$24.50,Hinsdale,IL
,,,,,60522,$24.50,Hinsdale,IL
,,,,,60523,$24.50,Oak Brook,IL
,,,,,60525,$24.50,La Grange,IL
,,,,,60526,$24.50,La Grange Park,IL
,,,,,60527,$24.50,Willowbrook,IL
,,,,,60532,$24.50,Lisle,IL
,,,,,60534,$24.50,Lyons,IL
,,,,,60538,$24.50,Montgomery,IL
,,,,,60541,$24.50,Newark,IL
,,,,,60543,$24.50,Oswego,IL
,,,,,60544,$24.50,Plainfield,IL
,,,,,60555,$24.50,Warrenville,IL
,,,,,60558,$24.50,Western Springs,IL
,,,,,60559,$24.50,Westmont,IL
,,,,,60561,$24.50,Darien,IL
,,,,,60564,$24.50,Naperville,IL
,,,,,60566,$24.50,Naperville,IL
,,,,,60567,$24.50,Naperville,IL
,,,,,60585,$24.50,Plainfield,IL
,,,,,60586,$24.50,Plainfield,IL
,,,,,60625,$24.50,Chicago,IL
,,,,,60629,$24.50,Chicago,IL
,,,,,60638,$24.50,Chicago,IL
,,,,,60643,$24.50,Chicago,IL
,,,,,60652,$24.50,Chicago,IL
,,,,,60655,$24.50,Chicago,IL
,,,,,60803,$24.50,Alsip,IL
,,,,,60805,$24.50,Evergreen Park,IL
,,,,,60827,$24.50,Riverdale,IL
,,,,,63019,$24.50,Crystal City,MO
,,,,,76020,$24.50,Azle,TX
,,,,,76035,$24.50,Cresson,TX
,,,,,76065,$24.50,Midlothian,TX
,,,,,76082,$24.50,Springtown,TX
,,,,,76084,$24.50,Venus,TX
,,,,,76086,$24.50,Weatherford,TX
,,,,,76087,$24.50,Weatherford,TX
,,,,,76097,$24.50,Burleson,TX
,,,,,76108,$24.50,Fort Worth,TX
,,,,,76123,$24.50,Fort Worth,TX
,,,,,77289,$24.50,Houston,TX
,,,,,77301,$24.50,Conroe,TX
,,,,,77302,$24.50,Conroe,TX
,,,,,77303,$24.50,Conroe,TX
,,,,,77304,$24.50,Conroe,TX
,,,,,77306,$24.50,Conroe,TX
,,,,,77316,$24.50,Montgomery,TX
,,,,,77318,$24.50,Willis,TX
,,,,,77327,$24.50,Cleveland,TX
,,,,,77328,$24.50,Cleveland,TX
,,,,,77336,$24.50,Huffman,TX
,,,,,77356,$24.50,Montgomery,TX
,,,,,77357,$24.50,New Caney,TX
,,,,,77363,$24.50,Plantersville,TX
,,,,,77372,$24.50,Splendora,TX
,,,,,77378,$24.50,Willis,TX
,,,,,77385,$24.50,Conroe,TX
,,,,,77417,$24.50,Beasley,TX
,,,,,77418,$24.50,Bellville,TX
,,,,,77423,$24.50,Brookshire,TX
,,,,,77441,$24.50,Fulshear,TX
,,,,,77444,$24.50,Guy,TX
,,,,,77447,$24.50,Hockley,TX
,,,,,77461,$24.50,Needville,TX
,,,,,77464,$24.50,Orchard,TX
,,,,,77466,$24.50,Pattison,TX
,,,,,77473,$24.50,San Felipe,TX
,,,,,77476,$24.50,Simonton,TX
,,,,,77484,$24.50,Waller,TX
,,,,,77485,$24.50,Wallis,TX
,,,,,77501,$24.50,Pasadena,TX
,,,,,77510,$24.50,Santa Fe,TX
,,,,,77538,$24.50,Devers,TX
,,,,,77550,$24.50,Galveston,TX
,,,,,77551,$24.50,Galveston,TX
,,,,,77552,$24.50,Galveston,TX
,,,,,77553,$24.50,Galveston,TX
,,,,,77554,$24.50,Galveston,TX
,,,,,77564,$24.50,Hull,TX
,,,,,77585,$24.50,Saratoga,TX
,,,,,77833,$24.50,Brenham,TX
,,,,,77868,$24.50,Navasota,TX
,,,,,78651,$24.50,Mc Neil,TX
,,,,,94922,$24.50,Bodega,CA
,,,,,94923,$24.50,Bodega Bay,CA
,,,,,94926,$24.50,Rohnert Park,CA
,,,,,94927,$24.50,Rohnert Park,CA
,,,,,94928,$24.50,Rohnert Park,CA
,,,,,94931,$24.50,Cotati,CA
,,,,,94951,$24.50,Penngrove,CA
,,,,,94952,$24.50,Petaluma,CA
,,,,,94953,$24.50,Petaluma,CA
,,,,,94954,$24.50,Petaluma,CA
,,,,,94955,$24.50,Petaluma,CA
,,,,,94972,$24.50,Valley Ford,CA
,,,,,94975,$24.50,Petaluma,CA
,,,,,94999,$24.50,Petaluma,CA
,,,,,95401,$24.50,Santa Rosa,CA
,,,,,95402,$24.50,Santa Rosa,CA
,,,,,95403,$24.50,Santa Rosa,CA
,,,,,95404,$24.50,Santa Rosa,CA
,,,,,95405,$24.50,Santa Rosa,CA
,,,,,95406,$24.50,Santa Rosa,CA
,,,,,95407,$24.50,Santa Rosa,CA
,,,,,95409,$24.50,Santa Rosa,CA
,,,,,95412,$24.50,Annapolis,CA
,,,,,95416,$24.50,Boyes Hot Springs,CA
,,,,,95419,$24.50,Camp Meeker,CA
,,,,,95421,$24.50,Cazadero,CA
,,,,,95425,$24.50,Cloverdale,CA
,,,,,95430,$24.50,Duncans Mills,CA
,,,,,95431,$24.50,Eldridge,CA
,,,,,95433,$24.50,El Verano,CA
,,,,,95436,$24.50,Forestville,CA
,,,,,95439,$24.50,Fulton,CA
,,,,,95441,$24.50,Geyserville,CA
,,,,,95442,$24.50,Glen Ellen,CA
,,,,,95444,$24.50,Graton,CA
,,,,,95446,$24.50,Guerneville,CA
,,,,,95448,$24.50,Healdsburg,CA
,,,,,95450,$24.50,Jenner,CA
,,,,,95452,$24.50,Kenwood,CA
,,,,,95462,$24.50,Monte Rio,CA
,,,,,95465,$24.50,Occidental,CA
,,,,,95471,$24.50,Rio Nido,CA
,,,,,95472,$24.50,Sebastopol,CA
,,,,,95473,$24.50,Sebastopol,CA
,,,,,95476,$24.50,Sonoma,CA
,,,,,95480,$24.50,Stewarts Point,CA
,,,,,95486,$24.50,Villa Grande,CA
,,,,,95487,$24.50,Vineburg,CA
,,,,,95492,$24.50,Windsor,CA
,,,,,95497,$24.50,The Sea Ranch,CA
,,,,,97002,$24.50,Aurora,OR
,,,,,97003,$24.50,Beaverton,OR
,,,,,97004,$24.50,Beavercreek,OR
,,,,,97005,$24.50,Beaverton,OR
,,,,,97006,$24.50,Beaverton,OR
,,,,,97007,$24.50,Beaverton,OR
,,,,,97008,$24.50,Beaverton,OR
,,,,,97009,$24.50,Boring,OR
,,,,,97010,$24.50,Bridal Veil,OR
,,,,,97011,$24.50,Brightwood,OR
,,,,,97013,$24.50,Canby,OR
,,,,,97015,$24.50,Clackamas,OR
,,,,,97017,$24.50,Colton,OR
,,,,,97019,$24.50,Corbett,OR
,,,,,97020,$24.50,Donald,OR
,,,,,97022,$24.50,Eagle Creek,OR
,,,,,97023,$24.50,Estacada,OR
,,,,,97024,$24.50,Fairview,OR
,,,,,97026,$24.50,Gervais,OR
,,,,,97027,$24.50,Gladstone,OR
,,,,,97028,$24.50,Government Camp,OR
,,,,,97030,$24.50,Gresham,OR
,,,,,97032,$24.50,Hubbard,OR
,,,,,97034,$24.50,Lake Oswego,OR
,,,,,97035,$24.50,Lake Oswego,OR
,,,,,97036,$24.50,Marylhurst,OR
,,,,,97038,$24.50,Molalla,OR
,,,,,97042,$24.50,Mulino,OR
,,,,,97045,$24.50,Oregon City,OR
,,,,,97049,$24.50,Rhododendron,OR
,,,,,97055,$24.50,Sandy,OR
,,,,,97060,$24.50,Troutdale,OR
,,,,,97062,$24.50,Tualatin,OR
,,,,,97067,$24.50,Welches,OR
,,,,,97068,$24.50,West Linn,OR
,,,,,97071,$24.50,Woodburn,OR
,,,,,97075,$24.50,Beaverton,OR
,,,,,97076,$24.50,Beaverton,OR
,,,,,97077,$24.50,Beaverton,OR
,,,,,97078,$24.50,Beaverton,OR
,,,,,97080,$24.50,Gresham,OR
,,,,,97086,$24.50,Happy Valley,OR
,,,,,97089,$24.50,Damascus,OR
,,,,,97101,$24.50,Amity,OR
,,,,,97106,$24.50,Banks,OR
,,,,,97109,$24.50,Buxton,OR
,,,,,97111,$24.50,Carlton,OR
,,,,,97113,$24.50,Cornelius,OR
,,,,,97114,$24.50,Dayton,OR
,,,,,97115,$24.50,Dundee,OR
,,,,,97116,$24.50,Forest Grove,OR
,,,,,97117,$24.50,Gales Creek,OR
,,,,,97119,$24.50,Gaston,OR
,,,,,97124,$24.50,Hillsboro,OR
,,,,,97125,$24.50,Manning,OR
,,,,,97127,$24.50,Lafayette,OR
,,,,,97128,$24.50,Mcminnville,OR
,,,,,97132,$24.50,Newberg,OR
,,,,,97133,$24.50,North Plains,OR
,,,,,97137,$24.50,Saint Paul,OR
,,,,,97140,$24.50,Sherwood,OR
,,,,,97144,$24.50,Timber,OR
,,,,,97148,$24.50,Yamhill,OR
,,,,,97201,$24.50,Portland,OR
,,,,,97202,$24.50,Portland,OR
,,,,,97203,$24.50,Portland,OR
,,,,,97204,$24.50,Portland,OR
,,,,,97205,$24.50,Portland,OR
,,,,,97207,$24.50,Portland,OR
,,,,,97208,$24.50,Portland,OR
,,,,,97209,$24.50,Portland,OR
,,,,,97210,$24.50,Portland,OR
,,,,,97211,$24.50,Portland,OR
,,,,,97212,$24.50,Portland,OR
,,,,,97213,$24.50,Portland,OR
,,,,,97214,$24.50,Portland,OR
,,,,,97217,$24.50,Portland,OR
,,,,,97218,$24.50,Portland,OR
,,,,,97221,$24.50,Portland,OR
,,,,,97222,$24.50,Portland,OR
,,,,,97223,$24.50,Portland,OR
,,,,,97224,$24.50,Portland,OR
,,,,,97225,$24.50,Portland,OR
,,,,,97227,$24.50,Portland,OR
,,,,,97228,$24.50,Portland,OR
,,,,,97229,$24.50,Portland,OR
,,,,,97231,$24.50,Portland,OR
,,,,,97232,$24.50,Portland,OR
,,,,,97236,$24.50,Portland,OR
,,,,,97238,$24.50,Portland,OR
,,,,,97239,$24.50,Portland,OR
,,,,,97240,$24.50,Portland,OR
,,,,,97242,$24.50,Portland,OR
,,,,,97251,$24.50,Portland,OR
,,,,,97253,$24.50,Portland,OR
,,,,,97254,$24.50,Portland,OR
,,,,,97256,$24.50,Portland,OR
,,,,,97258,$24.50,Portland,OR
,,,,,97266,$24.50,Portland,OR
,,,,,97267,$24.50,Portland,OR
,,,,,97268,$24.50,Portland,OR
,,,,,97269,$24.50,Portland,OR
,,,,,97280,$24.50,Portland,OR
,,,,,97281,$24.50,Portland,OR
,,,,,97282,$24.50,Portland,OR
,,,,,97283,$24.50,Portland,OR
,,,,,97286,$24.50,Portland,OR
,,,,,97290,$24.50,Portland,OR
,,,,,97291,$24.50,Portland,OR
,,,,,97292,$24.50,Portland,OR
,,,,,97293,$24.50,Portland,OR
,,,,,97294,$24.50,Portland,OR
,,,,,97296,$24.50,Portland,OR
,,,,,97298,$24.50,Portland,OR
,,,,,97301,$24.50,Salem,OR
,,,,,97302,$24.50,Salem,OR
,,,,,97303,$24.50,Salem,OR
,,,,,97304,$24.50,Salem,OR
,,,,,97305,$24.50,Salem,OR
,,,,,97306,$24.50,Salem,OR
,,,,,97307,$24.50,Keizer,OR
,,,,,97308,$24.50,Salem,OR
,,,,,97309,$24.50,Salem,OR
,,,,,97310,$24.50,Salem,OR
,,,,,97311,$24.50,Salem,OR
,,,,,97312,$24.50,Salem,OR
,,,,,97313,$24.50,Salem,OR
,,,,,97314,$24.50,Salem,OR
,,,,,97317,$24.50,Salem,OR
,,,,,97321,$24.50,Albany,OR
,,,,,97322,$24.50,Albany,OR
,,,,,97324,$24.50,Alsea,OR
,,,,,97325,$24.50,Aumsville,OR
,,,,,97326,$24.50,Blodgett,OR
,,,,,97327,$24.50,Brownsville,OR
,,,,,97329,$24.50,Cascadia,OR
,,,,,97330,$24.50,Corvallis,OR
,,,,,97331,$24.50,Corvallis,OR
,,,,,97333,$24.50,Corvallis,OR
,,,,,97335,$24.50,Crabtree,OR
,,,,,97336,$24.50,Crawfordsville,OR
,,,,,97338,$24.50,Dallas,OR
,,,,,97339,$24.50,Corvallis,OR
,,,,,97344,$24.50,Falls City,OR
,,,,,97347,$24.50,Grand Ronde,OR
,,,,,97348,$24.50,Halsey,OR
,,,,,97351,$24.50,Independence,OR
,,,,,97352,$24.50,Jefferson,OR
,,,,,97355,$24.50,Lebanon,OR
,,,,,97358,$24.50,Lyons,OR
,,,,,97360,$24.50,Mill City,OR
,,,,,97361,$24.50,Monmouth,OR
,,,,,97362,$24.50,Mount Angel,OR
,,,,,97370,$24.50,Philomath,OR
,,,,,97371,$24.50,Rickreall,OR
,,,,,97373,$24.50,Saint Benedict,OR
,,,,,97374,$24.50,Scio,OR
,,,,,97375,$24.50,Scotts Mills,OR
,,,,,97377,$24.50,Shedd,OR
,,,,,97378,$24.50,Sheridan,OR
,,,,,97381,$24.50,Silverton,OR
,,,,,97383,$24.50,Stayton,OR
,,,,,97384,$24.50,Mehama,OR
,,,,,97385,$24.50,Sublimity,OR
,,,,,97386,$24.50,Sweet Home,OR
,,,,,97389,$24.50,Tangent,OR
,,,,,97392,$24.50,Turner,OR
,,,,,97396,$24.50,Willamina,OR
,,,,,98010,$24.36,Black Diamond,WA
,,,,,98038,$24.36,Maple Valley,WA
,,,,,98106,$24.36,Seattle,WA
,,,,,98188,$24.36,Seattle,WA
,,,,,98335,$24.36,Gig Harbor,WA
,,,,,98372,$24.36,Puyallup,WA
,,,,,98373,$24.36,Puyallup,WA
,,,,,98375,$24.36,Puyallup,WA
,,,,,98387,$24.36,Spanaway,WA
,,,,,98390,$24.36,Sumner,WA
,,,,,98422,$24.36,Tacoma,WA
,,,,,98446,$24.36,Tacoma,WA
,,,,,47302,$24.26,Muncie,IN
,,,,,47304,$24.26,Muncie,IN
,,,,,47305,$24.26,Muncie,IN
,,,,,47306,$24.26,Muncie,IN
,,,,,46040,$24.06,Fortville,IN
,,,,,77583,$24.06,Rosharon,TX
,,,,,53705,$24.04,Madison,WI
,,,,,60540,$23.94,Naperville,IL
,,,,,96142,$23.94,Tahoma,CA
,,,,,33493,$23.77,South Bay,FL
,,,,,10037,$23.63,New York,NY
,,,,,10112,$23.63,New York,NY
,,,,,10464,$23.63,Bronx,NY
,,,,,10473,$23.63,Bronx,NY
,,,,,11208,$23.63,Brooklyn,NY
,,,,,11351,$23.63,Flushing,NY
,,,,,11368,$23.63,Corona,NY
,,,,,11373,$23.63,Elmhurst,NY
,,,,,11427,$23.63,Queens Village,NY
,,,,,11431,$23.63,Jamaica,NY
,,,,,13022,$23.63,Auburn,NY
,,,,,13027,$23.63,Baldwinsville,NY
,,,,,13030,$23.63,Bridgeport,NY
,,,,,13037,$23.63,Chittenango,NY
,,,,,13041,$23.63,Clay,NY
,,,,,13066,$23.63,Fayetteville,NY
,,,,,13090,$23.63,Liverpool,NY
,,,,,13115,$23.63,Minetto,NY
,,,,,13126,$23.63,Oswego,NY
,,,,,13164,$23.63,Warners,NY
,,,,,13201,$23.63,Syracuse,NY
,,,,,13202,$23.63,Syracuse,NY
,,,,,13204,$23.63,Syracuse,NY
,,,,,13206,$23.63,Syracuse,NY
,,,,,13207,$23.63,Syracuse,NY
,,,,,13214,$23.63,Syracuse,NY
,,,,,13217,$23.63,Syracuse,NY
,,,,,13219,$23.63,Syracuse,NY
,,,,,13220,$23.63,Syracuse,NY
,,,,,13225,$23.63,Syracuse,NY
,,,,,13244,$23.63,Syracuse,NY
,,,,,13290,$23.63,Syracuse,NY
,,,,,13319,$23.63,Chadwicks,NY
,,,,,13363,$23.63,Lee Center,NY
,,,,,13413,$23.63,New Hartford,NY
,,,,,13441,$23.63,Rome,NY
,,,,,13442,$23.63,Rome,NY
,,,,,13492,$23.63,Whitesboro,NY
,,,,,13495,$23.63,Yorkville,NY
,,,,,13501,$23.63,Utica,NY
,,,,,13502,$23.63,Utica,NY
,,,,,13503,$23.63,Utica,NY
,,,,,20008,$23.63,Washington,DC
,,,,,20180,$23.63,Lovettsville,VA
,,,,,20195,$23.63,Reston,VA
,,,,,21704,$23.63,Frederick,MD
,,,,,22066,$23.63,Great Falls,VA
,,,,,22107,$23.63,Mc Lean,VA
,,,,,22180,$23.63,Vienna,VA
,,,,,22181,$23.63,Vienna,VA
,,,,,22183,$23.63,Vienna,VA
,,,,,22201,$23.63,Arlington,VA
,,,,,22207,$23.63,Arlington,VA
,,,,,22209,$23.63,Arlington,VA
,,,,,22213,$23.63,Arlington,VA
,,,,,22246,$23.63,Arlington,VA
,,,,,22656,$23.63,Stephenson,VA
,,,,,33332,$23.63,Fort Lauderdale,FL
,,,,,33622,$23.63,Tampa,FL
,,,,,33646,$23.63,Tampa,FL
,,,,,33663,$23.63,Tampa,FL
,,,,,33689,$23.63,Tampa,FL
,,,,,33757,$23.63,Clearwater,FL
,,,,,33980,$23.63,Punta Gorda,FL
,,,,,34284,$23.63,Venice,FL
,,,,,34697,$23.63,Dunedin,FL
,,,,,44090,$23.63,Wellington,OH
,,,,,45150,$23.63,Milford,OH
,,,,,45236,$23.63,Cincinnati,OH
,,,,,55416,$23.63,Minneapolis,MN
,,,,,78156,$23.63,Seguin,TX
,,,,,78667,$23.63,San Marcos,TX
,,,,,87048,$23.63,Corrales,NM
,,,,,87102,$23.63,Albuquerque,NM
,,,,,87107,$23.63,Albuquerque,NM
,,,,,87112,$23.63,Albuquerque,NM
,,,,,97141,$23.63,Tillamook,OR
,,,,,98003,$23.63,Federal Way,WA
,,,,,98168,$23.63,Seattle,WA
,,,,,98205,$23.63,,WA
,,,,,98225,$23.63,Bellingham,WA
,,,,,98227,$23.63,Bellingham,WA
,,,,,98259,$23.63,North Lakewood,WA
,,,,,98385,$23.63,South Prairie,WA
,,,,,98466,$23.63,Tacoma,WA
,,,,,98497,$23.63,Lakewood,WA
,,,,,98508,$23.63,Olympia,WA
,,,,,98511,$23.63,Tumwater,WA
,,,,,98599,$23.63,Olympia,WA
,,,,,38118,$23.52,Memphis,TN
,,,,,38138,$23.52,Germantown,TN
,,,,,38654,$23.52,Olive Branch,MS
,,,,,43069,$23.45,Reynoldsburg,OH
,,,,,43086,$23.45,Westerville,OH
,,,,,43194,$23.45,Lockbourne,OH
,,,,,43195,$23.45,Groveport,OH
,,,,,43199,$23.45,Groveport,OH
,,,,,07016,$23.28,Cranford,NJ
,,,,,07027,$23.28,Garwood,NJ
,,,,,07039,$23.28,Livingston,NJ
,,,,,07066,$23.28,Clark,NJ
,,,,,07081,$23.28,Springfield,NJ
,,,,,07090,$23.28,Westfield,NJ
,,,,,07765,$23.28,Wickatunk,NJ
,,,,,07847,$23.28,Kenvil,NJ
,,,,,07869,$23.28,Randolph,NJ
,,,,,07876,$23.28,Succasunna,NJ
,,,,,07902,$23.28,Summit,NJ
,,,,,07946,$23.28,Millington,NJ
,,,,,08857,$23.28,Old Bridge,NJ
,,,,,55075,$23.28,South Saint Paul,MN
,,,,,55076,$23.28,Inver Grove Heights,MN
,,,,,55123,$23.28,Saint Paul,MN
,,,,,55165,$23.28,Saint Paul,MN
,,,,,55344,$23.28,Eden Prairie,MN
,,,,,55408,$23.28,Minneapolis,MN
,,,,,55440,$23.28,Minneapolis,MN
,,,,,55441,$23.28,Minneapolis,MN
,,,,,92822,$23.28,Brea,CA
,,,,,98083,$23.15,Kirkland,WA
,,,,,11001,$22.75,Floral Park,NY
,,,,,11002,$22.75,Floral Park,NY
,,,,,11003,$22.75,Elmont,NY
,,,,,11005,$22.75,Floral Park,NY
,,,,,11010,$22.75,Franklin Square,NY
,,,,,11030,$22.75,Manhasset,NY
,,,,,11040,$22.75,New Hyde Park,NY
,,,,,11042,$22.75,New Hyde Park,NY
,,,,,11501,$22.75,Mineola,NY
,,,,,11507,$22.75,Albertson,NY
,,,,,11510,$22.75,Baldwin,NY
