Zip,CPL Payouts,city,state_id
13210,$5.20,Syracuse,NY
13211,$5.20,Syracuse,NY
13212,$5.20,Syracuse,NY
13214,$5.20,Syracuse,NY
13215,$5.20,Syracuse,NY
13217,$5.20,Syracuse,NY
13218,$5.20,Syracuse,NY
13219,$5.20,Syracuse,NY
13220,$5.20,Syracuse,NY
13221,$5.20,Syracuse,NY
13224,$5.20,Syracuse,NY
13225,$5.20,Syracuse,NY
13235,$5.20,Syracuse,NY
13244,$5.20,Syracuse,NY
13250,$5.20,Syracuse,NY
13251,$5.20,Syracuse,NY
13252,$5.20,Syracuse,NY
13261,$5.20,Syracuse,NY
13290,$5.20,Syracuse,NY
14410,$5.20,Niagara Falls,NY
14425,$5.20,Farmington,NY
14428,$5.20,Churchville,NY
14445,$5.20,East Rochester,NY
14450,$5.20,Fairport,NY
14453,$5.20,Fishers,NY
14467,$5.20,Henrietta,NY
14468,$5.20,Hilton,NY
14472,$5.20,Honeoye Falls,NY
14475,$5.20,Ionia,NY
14502,$5.20,Macedon,NY
14506,$5.20,Mendon,NY
14514,$5.20,North Chili,NY
14515,$5.20,North Greece,NY
14519,$5.20,Ontario,NY
14520,$5.20,Ontario,NY
14526,$5.20,Penfield,NY
14534,$5.20,Pittsford,NY
14543,$5.20,Rush,NY
14546,$5.20,Scottsville,NY
14559,$5.20,Spencerport,NY
14563,$5.20,Stanley,NY
14564,$5.20,Victor,NY
14568,$5.20,Walworth,NY
14580,$5.20,Webster,NY
14586,$5.20,West Henrietta,NY
14602,$5.20,York,NY
14603,$5.20,York,NY
14604,$5.20,Rochester,NY
14605,$5.20,Rochester,NY
14606,$5.20,Rochester,NY
14607,$5.20,Rochester,NY
14608,$5.20,Rochester,NY
14609,$5.20,Rochester,NY
14610,$5.20,Rochester,NY
14611,$5.20,Rochester,NY
14612,$5.20,Rochester,NY
14613,$5.20,Rochester,NY
14614,$5.20,Rochester,NY
14615,$5.20,Rochester,NY
14616,$5.20,Rochester,NY
14617,$5.20,Rochester,NY
14618,$5.20,Rochester,NY
14619,$5.20,Rochester,NY
14620,$5.20,Rochester,NY
14621,$5.20,Rochester,NY
14622,$5.20,Rochester,NY
14623,$5.20,Rochester,NY
14624,$5.20,Rochester,NY
14625,$5.20,Rochester,NY
14626,$5.20,Rochester,NY
14627,$5.20,Rochester,NY
14638,$5.20,Rochester,NY
14639,$5.20,Rochester,NY
14642,$5.20,Rochester,NY
14643,$5.20,Rochester,NY
14644,$5.20,Rochester,NY
14646,$5.20,Rochester,NY
14647,$5.20,Rochester,NY
14649,$5.20,Rochester,NY
14650,$5.20,Rochester,NY
14651,$5.20,Rochester,NY
14652,$5.20,Rochester,NY
14653,$5.20,Rochester,NY
14692,$5.20,Rochester,NY
14694,$5.20,Rochester,NY
15263,$5.20,Pittsburgh,PA
15266,$5.20,Pittsburgh,PA
15273,$5.20,Pittsburgh,PA
15285,$5.20,Pittsburgh,PA
15288,$5.20,Pittsburgh,PA
18901,$5.20,Doylestown,PA
18902,$5.20,Doylestown,PA
18912,$5.20,Buckingham,PA
18914,$5.20,Chalfont,PA
18915,$5.20,Colmar,PA
18922,$5.20,Ferndale,PA
18923,$5.20,Fountainville,PA
18925,$5.20,Furlong,PA
18927,$5.20,Hilltown,PA
18928,$5.20,Hilltown,PA
18929,$5.20,Jamison,PA
18931,$5.20,Kintnersville,PA
18932,$5.20,Line Lexington,PA
18934,$5.20,Lumberville,PA
18936,$5.20,Montgomeryville,PA
18938,$5.20,New Hope,PA
18940,$5.20,Newtown,PA
18943,$5.20,Ottsville,PA
18946,$5.20,Pineville,PA
18954,$5.20,Richboro,PA
18956,$5.20,Richlandtown,PA
18966,$5.20,Southampton,PA
18974,$5.20,Warminster,PA
18976,$5.20,Warrington,PA
18977,$5.20,Washington Crossing,PA
18980,$5.20,Wycombe,PA
18991,$5.20,Wycombe,PA
19001,$5.20,Abington,PA
19002,$5.20,Ambler,PA
19003,$5.20,Ardmore,PA
19004,$5.20,Bala Cynwyd,PA
19006,$5.20,Huntingdon Valley,PA
19007,$5.20,Bristol,PA
19008,$5.20,Broomall,PA
19009,$5.20,Bryn Athyn,PA
19010,$5.20,Bryn Mawr,PA
19012,$5.20,Cheltenham,PA
19013,$5.20,Chester,PA
19014,$5.20,Aston,PA
19015,$5.20,Brookhaven,PA
19016,$5.20,Brookhaven,PA
19017,$5.20,Chester Heights,PA
19018,$5.20,Clifton Heights,PA
19019,$5.20,Clifton Heights,PA
19020,$5.20,Bensalem,PA
19021,$5.20,Croydon,PA
19022,$5.20,Crum Lynne,PA
19023,$5.20,Darby,PA
19025,$5.20,Dresher,PA
19026,$5.20,Drexel Hill,PA
19027,$5.20,Elkins Park,PA
19028,$5.20,Elkins Park,PA
19029,$5.20,Essington,PA
19030,$5.20,Fairless Hills,PA
19031,$5.20,Flourtown,PA
19032,$5.20,Folcroft,PA
19033,$5.20,Folsom,PA
19034,$5.20,Fort Washington,PA
19035,$5.20,Gladwyne,PA
19036,$5.20,Glenolden,PA
19037,$5.20,Glenolden,PA
19038,$5.20,Glenside,PA
19039,$5.20,Glenside,PA
19040,$5.20,Hatboro,PA
19041,$5.20,Haverford,PA
19043,$5.20,Holmes,PA
19044,$5.20,Horsham,PA
19046,$5.20,Jenkintown,PA
19047,$5.20,Langhorne,PA
19048,$5.20,Langhorne,PA
19049,$5.20,Langhorne,PA
19050,$5.20,Lansdowne,PA
19052,$5.20,Lenni,PA
19053,$5.20,Feasterville Trevose,PA
19054,$5.20,Levittown,PA
19055,$5.20,Levittown,PA
19056,$5.20,Levittown,PA
19057,$5.20,Levittown,PA
19058,$5.20,Levittown,PA
19060,$5.20,Garnet Valley,PA
19061,$5.20,Marcus Hook,PA
19063,$5.20,Media,PA
19064,$5.20,Springfield,PA
19065,$5.20,Springfield,PA
19066,$5.20,Merion Station,PA
19067,$5.20,Morrisville,PA
19070,$5.20,Morton,PA
19072,$5.20,Narberth,PA
19073,$5.20,Newtown Square,PA
19074,$5.20,Norwood,PA
19075,$5.20,Oreland,PA
19076,$5.20,Prospect Park,PA
19078,$5.20,Ridley Park,PA
19079,$5.20,Sharon Hill,PA
19080,$5.20,Sharon Hill,PA
19081,$5.20,Swarthmore,PA
19082,$5.20,Upper Darby,PA
19083,$5.20,Havertown,PA
19085,$5.20,Villanova,PA
19086,$5.20,Wallingford,PA
19087,$5.20,Wayne,PA
19088,$5.20,Wayne,PA
19089,$5.20,Wayne,PA
19090,$5.20,Willow Grove,PA
19091,$5.20,Willow Grove,PA
19092,$5.20,Willow Grove,PA
19093,$5.20,Willow Grove,PA
19094,$5.20,Woodlyn,PA
19095,$5.20,Wyncote,PA
19096,$5.20,Wynnewood,PA
19098,$5.20,Wynnewood,PA
19099,$5.20,Wynnewood,PA
19101,$5.20,Wynnewood,PA
19102,$5.20,Philadelphia,PA
19103,$5.20,Philadelphia,PA
19104,$5.20,Philadelphia,PA
19105,$5.20,Philadelphia,PA
19106,$5.20,Philadelphia,PA
19107,$5.20,Philadelphia,PA
19108,$5.20,Philadelphia,PA
19109,$5.20,Philadelphia,PA
19110,$5.20,Philadelphia,PA
19111,$5.20,Philadelphia,PA
19112,$5.20,Philadelphia,PA
19113,$5.20,Philadelphia,PA
19114,$5.20,Philadelphia,PA
19115,$5.20,Philadelphia,PA
19116,$5.20,Philadelphia,PA
19118,$5.20,Philadelphia,PA
19119,$5.20,Philadelphia,PA
19120,$5.20,Philadelphia,PA
19121,$5.20,Philadelphia,PA
19122,$5.20,Philadelphia,PA
19123,$5.20,Philadelphia,PA
19124,$5.20,Philadelphia,PA
19125,$5.20,Philadelphia,PA
19126,$5.20,Philadelphia,PA
19127,$5.20,Philadelphia,PA
19128,$5.20,Philadelphia,PA
19129,$5.20,Philadelphia,PA
19130,$5.20,Philadelphia,PA
19131,$5.20,Philadelphia,PA
19132,$5.20,Philadelphia,PA
19133,$5.20,Philadelphia,PA
19134,$5.20,Philadelphia,PA
19135,$5.20,Philadelphia,PA
19136,$5.20,Philadelphia,PA
19137,$5.20,Philadelphia,PA
19138,$5.20,Philadelphia,PA
19139,$5.20,Philadelphia,PA
19140,$5.20,Philadelphia,PA
19141,$5.20,Philadelphia,PA
19142,$5.20,Philadelphia,PA
19143,$5.20,Philadelphia,PA
19144,$5.20,Philadelphia,PA
19145,$5.20,Philadelphia,PA
19146,$5.20,Philadelphia,PA
19147,$5.20,Philadelphia,PA
19148,$5.20,Philadelphia,PA
19149,$5.20,Philadelphia,PA
19150,$5.20,Philadelphia,PA
19151,$5.20,Philadelphia,PA
19152,$5.20,Philadelphia,PA
19153,$5.20,Philadelphia,PA
19154,$5.20,Philadelphia,PA
19155,$5.20,Philadelphia,PA
19160,$5.20,Philadelphia,PA
19161,$5.20,Philadelphia,PA
19162,$5.20,Philadelphia,PA
19170,$5.20,Philadelphia,PA
19171,$5.20,Philadelphia,PA
19172,$5.20,Philadelphia,PA
19173,$5.20,Philadelphia,PA
19175,$5.20,Philadelphia,PA
19176,$5.20,Philadelphia,PA
19177,$5.20,Philadelphia,PA
19178,$5.20,Philadelphia,PA
19179,$5.20,Philadelphia,PA
19181,$5.20,Philadelphia,PA
19182,$5.20,Philadelphia,PA
19183,$5.20,Philadelphia,PA
19184,$5.20,Philadelphia,PA
19185,$5.20,Philadelphia,PA
19187,$5.20,Philadelphia,PA
19188,$5.20,Philadelphia,PA
19190,$5.20,Philadelphia,PA
19191,$5.20,Philadelphia,PA
19192,$5.20,Philadelphia,PA
19193,$5.20,Philadelphia,PA
19194,$5.20,Philadelphia,PA
19195,$5.20,Philadelphia,PA
19196,$5.20,Philadelphia,PA
19197,$5.20,Philadelphia,PA
19244,$5.20,Philadelphia,PA
19255,$5.20,Philadelphia,PA
19301,$5.20,Paoli,PA
19312,$5.20,Berwyn,PA
19317,$5.20,Chadds Ford,PA
19319,$5.20,Cheyney,PA
19331,$5.20,Cochranville,PA
19333,$5.20,Devon,PA
19339,$5.20,Downingtown,PA
19340,$5.20,Downingtown,PA
19341,$5.20,Exton,PA
19342,$5.20,Glen Mills,PA
19345,$5.20,Immaculata,PA
19353,$5.20,Lincoln University,PA
19355,$5.20,Malvern,PA
19357,$5.20,Malvern,PA
19366,$5.20,Parkesburg,PA
19373,$5.20,Thornton,PA
19380,$5.20,West Chester,PA
19381,$5.20,West Chester,PA
19382,$5.20,West Chester,PA
19383,$5.20,West Chester,PA
19395,$5.20,West Grove,PA
19397,$5.20,West Grove,PA
19398,$5.20,West Grove,PA
19399,$5.20,West Grove,PA
19401,$5.20,Norristown,PA
19403,$5.20,Norristown,PA
19404,$5.20,Norristown,PA
19405,$5.20,Bridgeport,PA
19406,$5.20,King Of Prussia,PA
19407,$5.20,King Of Prussia,PA
19408,$5.20,King Of Prussia,PA
19409,$5.20,King Of Prussia,PA
19415,$5.20,King Of Prussia,PA
19422,$5.20,Blue Bell,PA
19423,$5.20,Blue Bell,PA
19424,$5.20,Blue Bell,PA
19426,$5.20,Collegeville,PA
19428,$5.20,Conshohocken,PA
19429,$5.20,Conshohocken,PA
19430,$5.20,Conshohocken,PA
19432,$5.20,Conshohocken,PA
19436,$5.20,Gwynedd,PA
19437,$5.20,Gwynedd Valley,PA
19438,$5.20,Harleysville,PA
19440,$5.20,Hatfield,PA
19441,$5.20,Hatfield,PA
19442,$5.20,Kimberton,PA
19443,$5.20,Kimberton,PA
19444,$5.20,Lafayette Hill,PA
19446,$5.20,Lansdale,PA
19450,$5.20,Lansdale,PA
19451,$5.20,Lansdale,PA
19453,$5.20,Mont Clare,PA
19454,$5.20,North Wales,PA
19455,$5.20,North Wales,PA
19456,$5.20,Oaks,PA
19460,$5.20,Phoenixville,PA
19462,$5.20,Plymouth Meeting,PA
19474,$5.20,Skippack,PA
19477,$5.20,Spring House,PA
19481,$5.20,Spring House,PA
19482,$5.20,Spring House,PA
19483,$5.20,Spring House,PA
19484,$5.20,Spring House,PA
19486,$5.20,Spring House,PA
19487,$5.20,Spring House,PA
19488,$5.20,Spring House,PA
19489,$5.20,Spring House,PA
19490,$5.20,Worcester,PA
19493,$5.20,Zieglerville,PA
19494,$5.20,Zieglerville,PA
19495,$5.20,Zieglerville,PA
19496,$5.20,Zieglerville,PA
19702,$5.20,Newark,DE
19703,$5.20,Claymont,DE
19707,$5.20,Hockessin,DE
19710,$5.20,Montchanin,DE
19711,$5.20,Newark,DE
19712,$5.20,Newark,DE
19713,$5.20,Newark,DE
19714,$5.20,Newark,DE
19715,$5.20,Newark,DE
19716,$5.20,Newark,DE
19717,$5.20,Newark,DE
19718,$5.20,Newark,DE
19720,$5.20,New Castle,DE
19721,$5.20,New Castle,DE
19725,$5.20,New Castle,DE
19726,$5.20,New Castle,DE
19732,$5.20,Rockland,DE
19735,$5.20,Winterthur,DE
19736,$5.20,Yorklyn,DE
19801,$5.20,Wilmington,DE
19802,$5.20,Wilmington,DE
19803,$5.20,Wilmington,DE
19804,$5.20,Wilmington,DE
19805,$5.20,Wilmington,DE
19806,$5.20,Wilmington,DE
19807,$5.20,Wilmington,DE
19808,$5.20,Wilmington,DE
19809,$5.20,Wilmington,DE
19810,$5.20,Wilmington,DE
19850,$5.20,Wilmington,DE
19880,$5.20,Wilmington,DE
19884,$5.20,Wilmington,DE
19885,$5.20,Wilmington,DE
19886,$5.20,Wilmington,DE
19890,$5.20,Wilmington,DE
19891,$5.20,Wilmington,DE
19892,$5.20,Wilmington,DE
19893,$5.20,Wilmington,DE
19894,$5.20,Wilmington,DE
19895,$5.20,Wilmington,DE
19896,$5.20,Wilmington,DE
19897,$5.20,Wilmington,DE
19898,$5.20,Wilmington,DE
19899,$5.20,Wilmington,DE
20117,$5.20,Middleburg,VA
20118,$5.20,Middleburg,VA
20131,$5.20,Paris,VA
20132,$5.20,Purcellville,VA
20134,$5.20,Purcellville,VA
20136,$5.20,Bristow,VA
20137,$5.20,Broad Run,VA
20155,$5.20,Gainesville,VA
20156,$5.20,Gainesville,VA
20158,$5.20,Hamilton,VA
20159,$5.20,Hamilton,VA
20160,$5.20,Hamilton,VA
20168,$5.20,Sterling,VA
20169,$5.20,Haymarket,VA
20180,$5.20,Lovettsville,VA
20181,$5.20,Nokesville,VA
20182,$5.20,Nokesville,VA
20187,$5.20,Warrenton,VA
20193,$5.20,Reston,VA
20197,$5.20,Waterford,VA
20198,$5.20,The Plains,VA
20199,$5.20,The Plains,VA
20588,$5.20,Washington,DC
21001,$5.20,Aberdeen,MD
21005,$5.20,Aberdeen Proving Ground,MD
21009,$5.20,Abingdon,MD
21010,$5.20,Gunpowder,MD
21013,$5.20,Baldwin,MD
21014,$5.20,Bel Air,MD
21015,$5.20,Bel Air,MD
21017,$5.20,Belcamp,MD
21018,$5.20,Belcamp,MD
21020,$5.20,Belcamp,MD
21023,$5.20,Butler,MD
21027,$5.20,Butler,MD
21028,$5.20,Churchville,MD
21030,$5.20,Cockeysville,MD
21031,$5.20,Hunt Valley,MD
21040,$5.20,Edgewood,MD
21047,$5.20,Fallston,MD
21050,$5.20,Forest Hill,MD
21051,$5.20,Fork,MD
21057,$5.20,Glen Arm,MD
21065,$5.20,Glen Burnie,MD
21082,$5.20,Hydes,MD
21085,$5.20,Joppa,MD
21087,$5.20,Kingsville,MD
21092,$5.20,Linthicum Heights,MD
21098,$5.20,Lutherville Timonium,MD
21111,$5.20,Monkton,MD
21128,$5.20,Perry Hall,MD
21130,$5.20,Perryman,MD
21131,$5.20,Phoenix,MD
21152,$5.20,Sparks Glencoe,MD
21155,$5.20,Upperco,MD
21156,$5.20,Upper Falls,MD
21157,$5.20,Westminster,MD
21158,$5.20,Westminster,MD
21162,$5.20,White Marsh,MD
21220,$5.20,Middle River,MD
21221,$5.20,Essex,MD
21234,$5.20,Parkville,MD
21236,$5.20,Nottingham,MD
21237,$5.20,Rosedale,MD
21260,$5.20,Towson,MD
21261,$5.20,Towson,MD
21265,$5.20,Towson,MD
21268,$5.20,Towson,MD
21274,$5.20,Towson,MD
21280,$5.20,Towson,MD
21283,$5.20,Towson,MD
21286,$5.20,Towson,MD
21288,$5.20,Baltimore,MD
21714,$5.20,Braddock Heights,MD
21718,$5.20,Burkittsville,MD
22026,$5.20,Dumfries,VA
22047,$5.20,Falls Church,VA
22092,$5.20,Lorton,VA
22093,$5.20,Lorton,VA
22120,$5.20,McLean,VA
22134,$5.20,Quantico,VA
22135,$5.20,Quantico,VA
22172,$5.20,Triangle,VA
22184,$5.20,Vienna,VA
22218,$5.20,Arlington,VA
22222,$5.20,Arlington,VA
22223,$5.20,Arlington,VA
22229,$5.20,Arlington,VA
22234,$5.20,Arlington,VA
22321,$5.20,Alexandria,VA
22336,$5.20,Alexandria,VA
22514,$5.20,Milford,VA
23001,$5.20,Woodberry Forest,VA
23011,$5.20,Barhamsville,VA
23018,$5.20,Beaverdam,VA
23030,$5.20,Charles City,VA
23062,$5.20,Gloucester Point,VA
23069,$5.20,Hanover,VA
23072,$5.20,Hayes,VA
23075,$5.20,Henrico,VA
23081,$5.20,Jamestown,VA
23089,$5.20,Lanexa,VA
23090,$5.20,Lanexa,VA
23106,$5.20,Manquin,VA
23107,$5.20,Manquin,VA
23111,$5.20,Mechanicsville,VA
23112,$5.20,Midlothian,VA
23113,$5.20,Midlothian,VA
23114,$5.20,Midlothian,VA
23116,$5.20,Mechanicsville,VA
23124,$5.20,New Kent,VA
23127,$5.20,Newtown,VA
23131,$5.20,Onemo,VA
23140,$5.20,Providence Forge,VA
23141,$5.20,Quinton,VA
23147,$5.20,Ruthville,VA
23150,$5.20,Sandston,VA
23155,$5.20,Sandy Hook,VA
23162,$5.20,Stevensville,VA
23168,$5.20,Toano,VA
23173,$5.20,Richmond,VA
23183,$5.20,West Point,VA
23184,$5.20,West Point,VA
23185,$5.20,Williamsburg,VA
23186,$5.20,Williamsburg,VA
23187,$5.20,Williamsburg,VA
23188,$5.20,Williamsburg,VA
23218,$5.20,Montpelier,VA
23219,$5.20,Richmond,VA
23220,$5.20,Richmond,VA
23221,$5.20,Richmond,VA
23222,$5.20,Richmond,VA
23223,$5.20,Richmond,VA
23224,$5.20,Richmond,VA
23225,$5.20,Richmond,VA
23226,$5.20,Richmond,VA
23227,$5.20,Richmond,VA
23228,$5.20,Henrico,VA
23229,$5.20,Henrico,VA
23230,$5.20,Richmond,VA
23231,$5.20,Henrico,VA
23232,$5.20,Henrico,VA
23234,$5.20,Richmond,VA
23235,$5.20,Richmond,VA
23236,$5.20,Richmond,VA
23237,$5.20,Richmond,VA
23240,$5.20,Henrico,VA
23241,$5.20,Henrico,VA
23242,$5.20,Henrico,VA
23249,$5.20,Henrico,VA
23250,$5.20,Richmond,VA
23255,$5.20,Richmond,VA
23260,$5.20,Richmond,VA
23261,$5.20,Richmond,VA
23269,$5.20,Richmond,VA
23273,$5.20,Richmond,VA
23274,$5.20,Richmond,VA
23276,$5.20,Richmond,VA
23278,$5.20,Richmond,VA
23279,$5.20,Richmond,VA
23282,$5.20,Richmond,VA
23284,$5.20,Richmond,VA
23285,$5.20,Richmond,VA
23286,$5.20,Richmond,VA
23288,$5.20,Richmond,VA
23289,$5.20,Richmond,VA
23290,$5.20,Richmond,VA
23291,$5.20,Richmond,VA
23292,$5.20,Richmond,VA
23293,$5.20,Richmond,VA
23295,$5.20,Henrico,VA
23297,$5.20,Henrico,VA
23298,$5.20,Richmond,VA
23304,$5.20,Battery Park,VA
23314,$5.20,Carrollton,VA
23320,$5.20,Chesapeake,VA
23321,$5.20,Chesapeake,VA
23322,$5.20,Chesapeake,VA
23323,$5.20,Chesapeake,VA
23324,$5.20,Chesapeake,VA
23325,$5.20,Chesapeake,VA
23326,$5.20,Chesapeake,VA
23327,$5.20,Chesapeake,VA
23328,$5.20,Chesapeake,VA
23397,$5.20,Horntown,VA
23424,$5.20,Quinby,VA
23430,$5.20,Smithfield,VA
23431,$5.20,Smithfield,VA
23432,$5.20,Suffolk,VA
23433,$5.20,Suffolk,VA
23434,$5.20,Suffolk,VA
23435,$5.20,Suffolk,VA
23436,$5.20,Suffolk,VA
23437,$5.20,Suffolk,VA
23438,$5.20,Suffolk,VA
23439,$5.20,Suffolk,VA
23450,$5.20,Temperanceville,VA
23451,$5.20,Virginia Beach,VA
23452,$5.20,Virginia Beach,VA
23453,$5.20,Virginia Beach,VA
23454,$5.20,Virginia Beach,VA
23455,$5.20,Virginia Beach,VA
23456,$5.20,Virginia Beach,VA
23457,$5.20,Virginia Beach,VA
23458,$5.20,Virginia Beach,VA
23459,$5.20,Virginia Beach,VA
23460,$5.20,Virginia Beach,VA
23461,$5.20,Virginia Beach,VA
23462,$5.20,Virginia Beach,VA
23463,$5.20,Virginia Beach,VA
23464,$5.20,Virginia Beach,VA
23465,$5.20,Virginia Beach,VA
23466,$5.20,Virginia Beach,VA
23467,$5.20,Virginia Beach,VA
23471,$5.20,Virginia Beach,VA
23479,$5.20,Virginia Beach,VA
23487,$5.20,Windsor,VA
23501,$5.20,Withams,VA
23502,$5.20,Norfolk,VA
23503,$5.20,Norfolk,VA
23504,$5.20,Norfolk,VA
23505,$5.20,Norfolk,VA
23506,$5.20,Norfolk,VA
23507,$5.20,Norfolk,VA
23508,$5.20,Norfolk,VA
23509,$5.20,Norfolk,VA
23510,$5.20,Norfolk,VA
23511,$5.20,Norfolk,VA
23512,$5.20,Norfolk,VA
23513,$5.20,Norfolk,VA
23514,$5.20,Norfolk,VA
23515,$5.20,Norfolk,VA
23517,$5.20,Norfolk,VA
23518,$5.20,Norfolk,VA
23519,$5.20,Norfolk,VA
23520,$5.20,Norfolk,VA
23521,$5.20,Norfolk,VA
23523,$5.20,Norfolk,VA
23529,$5.20,Norfolk,VA
23541,$5.20,Norfolk,VA
23551,$5.20,Norfolk,VA
23601,$5.20,Newport News,VA
23602,$5.20,Newport News,VA
23603,$5.20,Newport News,VA
23604,$5.20,Fort Eustis,VA
23605,$5.20,Newport News,VA
23606,$5.20,Newport News,VA
23607,$5.20,Newport News,VA
23608,$5.20,Newport News,VA
23609,$5.20,Newport News,VA
23612,$5.20,Newport News,VA
23628,$5.20,Newport News,VA
23630,$5.20,Newport News,VA
23651,$5.20,Fort Monroe,VA
23661,$5.20,Hampton,VA
23662,$5.20,Poquoson,VA
23663,$5.20,Hampton,VA
23664,$5.20,Hampton,VA
23665,$5.20,Hampton,VA
23666,$5.20,Hampton,VA
23667,$5.20,Hampton,VA
23668,$5.20,Hampton,VA
23669,$5.20,Hampton,VA
23670,$5.20,Hampton,VA
23681,$5.20,Hampton,VA
23690,$5.20,Yorktown,VA
23691,$5.20,Yorktown,VA
23692,$5.20,Yorktown,VA
23693,$5.20,Yorktown,VA
23694,$5.20,Yorktown,VA
23696,$5.20,Seaford,VA
23701,$5.20,Portsmouth,VA
23702,$5.20,Portsmouth,VA
23703,$5.20,Portsmouth,VA
23704,$5.20,Portsmouth,VA
23705,$5.20,Portsmouth,VA
23707,$5.20,Portsmouth,VA
23708,$5.20,Portsmouth,VA
23709,$5.20,Portsmouth,VA
23801,$5.20,Fort Lee,VA
23803,$5.20,Petersburg,VA
23804,$5.20,Petersburg,VA
23805,$5.20,Petersburg,VA
23806,$5.20,Petersburg,VA
23831,$5.20,Chester,VA
23832,$5.20,Chesterfield,VA
23834,$5.20,Colonial Heights,VA
23836,$5.20,Chester,VA
23838,$5.20,Chesterfield,VA
23860,$5.20,Hopewell,VA
23875,$5.20,Prince George,VA
28006,$5.20,Alexis,NC
28012,$5.20,Belmont,NC
28023,$5.20,China Grove,NC
28025,$5.20,Concord,NC
28026,$5.20,Concord,NC
28027,$5.20,Concord,NC
28031,$5.20,Cornelius,NC
28032,$5.20,Cramerton,NC
28034,$5.20,Dallas,NC
28035,$5.20,Dallas,NC
28036,$5.20,Davidson,NC
28037,$5.20,Denver,NC
28052,$5.20,Gastonia,NC
28053,$5.20,Gastonia,NC
28054,$5.20,Gastonia,NC
28055,$5.20,Gastonia,NC
28056,$5.20,Gastonia,NC
28070,$5.20,Gastonia,NC
28075,$5.20,Harrisburg,NC
28077,$5.20,High Shoals,NC
28078,$5.20,Huntersville,NC
28079,$5.20,Indian Trail,NC
28080,$5.20,Iron Station,NC
28081,$5.20,Kannapolis,NC
28082,$5.20,Kannapolis,NC
28083,$5.20,Kannapolis,NC
28088,$5.20,Landis,NC
28097,$5.20,Locust,NC
28098,$5.20,Lowell,NC
28101,$5.20,McAdenville,NC
28103,$5.20,Marshville,NC
28104,$5.20,Matthews,NC
28105,$5.20,Matthews,NC
28106,$5.20,Matthews,NC
28107,$5.20,Midland,NC
28108,$5.20,Mineral Springs,NC
28110,$5.20,Monroe,NC
28111,$5.20,Monroe,NC
28112,$5.20,Monroe,NC
28115,$5.20,Mooresville,NC
28117,$5.20,Mooresville,NC
28120,$5.20,Mount Holly,NC
28123,$5.20,Mount Holly,NC
28124,$5.20,Mount Pleasant,NC
28126,$5.20,Mount Ulla,NC
28129,$5.20,Oakboro,NC
28130,$5.20,Oakboro,NC
28134,$5.20,Pineville,NC
28138,$5.20,Rockwell,NC
28163,$5.20,Stanfield,NC
28164,$5.20,Stanley,NC
28173,$5.20,Waxhaw,NC
28174,$5.20,Wingate,NC
28201,$5.20,Wingate,NC
28202,$5.20,Charlotte,NC
28203,$5.20,Charlotte,NC
28204,$5.20,Charlotte,NC
28205,$5.20,Charlotte,NC
28206,$5.20,Charlotte,NC
28207,$5.20,Charlotte,NC
28208,$5.20,Charlotte,NC
28209,$5.20,Charlotte,NC
28210,$5.20,Charlotte,NC
28211,$5.20,Charlotte,NC
28212,$5.20,Charlotte,NC
28213,$5.20,Charlotte,NC
28214,$5.20,Charlotte,NC
28215,$5.20,Charlotte,NC
28216,$5.20,Charlotte,NC
28217,$5.20,Charlotte,NC
28218,$5.20,Charlotte,NC
28219,$5.20,Charlotte,NC
28220,$5.20,Charlotte,NC
28221,$5.20,Charlotte,NC
28222,$5.20,Charlotte,NC
28223,$5.20,Charlotte,NC
28224,$5.20,Charlotte,NC
28226,$5.20,Charlotte,NC
28227,$5.20,Charlotte,NC
28228,$5.20,Charlotte,NC
28229,$5.20,Charlotte,NC
28230,$5.20,Charlotte,NC
28231,$5.20,Charlotte,NC
28232,$5.20,Charlotte,NC
28233,$5.20,Charlotte,NC
28234,$5.20,Charlotte,NC
28235,$5.20,Charlotte,NC
28236,$5.20,Charlotte,NC
28237,$5.20,Charlotte,NC
28241,$5.20,Charlotte,NC
28242,$5.20,Charlotte,NC
28243,$5.20,Charlotte,NC
28244,$5.20,Charlotte,NC
28246,$5.20,Charlotte,NC
28247,$5.20,Charlotte,NC
28250,$5.20,Charlotte,NC
28253,$5.20,Charlotte,NC
28254,$5.20,Charlotte,NC
28255,$5.20,Charlotte,NC
28256,$5.20,Charlotte,NC
28258,$5.20,Charlotte,NC
28260,$5.20,Charlotte,NC
28262,$5.20,Charlotte,NC
28263,$5.20,Charlotte,NC
28265,$5.20,Charlotte,NC
28266,$5.20,Charlotte,NC
28269,$5.20,Charlotte,NC
28270,$5.20,Charlotte,NC
28271,$5.20,Charlotte,NC
28272,$5.20,Charlotte,NC
28273,$5.20,Charlotte,NC
28274,$5.20,Charlotte,NC
28275,$5.20,Charlotte,NC
28277,$5.20,Charlotte,NC
28278,$5.20,Charlotte,NC
28280,$5.20,Charlotte,NC
28281,$5.20,Charlotte,NC
28282,$5.20,Charlotte,NC
28284,$5.20,Charlotte,NC
28285,$5.20,Charlotte,NC
28287,$5.20,Charlotte,NC
28288,$5.20,Charlotte,NC
28289,$5.20,Charlotte,NC
28290,$5.20,Charlotte,NC
28296,$5.20,Charlotte,NC
28297,$5.20,Charlotte,NC
28299,$5.20,Charlotte,NC
28459,$5.20,Rose Hill,NC
28467,$5.20,Calabash,NC
28468,$5.20,Sunset Beach,NC
