Zip Code,CPL Buyer Payouts,city,state_id,,ZIP Code,Duration Buyer Payouts,City,State
05059,$122.00,Quechee,VT,,46017,$35.14,Anderson,IN
05062,$122.00,Reading,VT,,46050,$35.14,Kirklin,IN
05065,$122.00,Sharon,VT,,46055,$35.14,Mccordsville,IN
05067,$122.00,South Pomfret,VT,,46072,$35.14,Tipton,IN
05068,$122.00,South Royalton,VT,,46112,$35.14,Brownsburg,IN
05071,$122.00,South Woodstock,VT,,46135,$35.14,Greencastle,IN
05073,$122.00,Taftsville,VT,,46143,$35.14,Greenwood,IN
05084,$122.00,West Hartford,VT,,46147,$35.14,Jamestown,IN
05088,$122.00,Wilder,VT,,46168,$35.14,Plainfield,IN
05089,$122.00,Windsor,VT,,46186,$35.14,Wilkinson,IN
05091,$122.00,Woodstock,VT,,46202,$35.14,Indianapolis,IN
05142,$122.00,Cavendish,VT,,46220,$35.14,Indianapolis,IN
05143,$122.00,Chester,VT,,46254,$35.14,Indianapolis,IN
05149,$122.00,Ludlow,VT,,46342,$35.14,Hobart,IN
05150,$122.00,North Springfield,VT,,46356,$35.14,Lowell,IN
05151,$122.00,Perkinsville,VT,,46901,$35.14,Kokomo,IN
05153,$122.00,Proctorsville,VT,,47025,$35.14,Lawrenceburg,IN
05156,$122.00,Springfield,VT,,47303,$35.14,Muncie,IN
05161,$122.00,Weston,VT,,47346,$35.14,Hagerstown,IN
05746,$122.00,Gaysville,VT,,47403,$35.14,Bloomington,IN
05767,$122.00,Rochester,VT,,47421,$35.14,Bedford,IN
05772,$122.00,Stockbridge,VT,,47630,$35.14,Newburgh,IN
53029,$122.00,Hartland,WI,,47710,$35.14,Evansville,IN
53036,$122.00,Ixonia,WI,,47720,$35.14,Evansville,IN
53038,$122.00,Johnson Creek,WI,,47805,$35.14,Terre Haute,IN
53045,$122.00,Brookfield,WI,,47904,$35.14,Lafayette,IN
53046,$122.00,Lannon,WI,,47905,$35.14,Lafayette,IN
53051,$122.00,Menomonee Falls,WI,,47994,$35.14,Wingate,IN
53066,$122.00,Oconomowoc,WI,,48001,$35.14,Algonac,MI
53069,$122.00,Okauchee,WI,,48006,$35.14,Avoca,MI
53072,$122.00,Pewaukee,WI,,48014,$35.14,Capac,MI
53089,$122.00,Sussex,WI,,48022,$35.14,Emmett,MI
53094,$122.00,Watertown,WI,,48032,$35.14,Jeddo,MI
53103,$122.00,Big Bend,WI,,48039,$35.14,Marine City,MI
53110,$122.00,Cudahy,WI,,48041,$35.14,Memphis,MI
53119,$122.00,Eagle,WI,,48060,$35.14,Port Huron,MI
53129,$122.00,Greendale,WI,,48074,$35.14,Smiths Creek,MI
53130,$122.00,Hales Corners,WI,,48097,$35.14,Yale,MI
53132,$122.00,Franklin,WI,,48353,$35.14,Hartland,MI
53137,$122.00,Helenville,WI,,48412,$35.14,Attica,MI
53146,$122.00,New Berlin,WI,,48416,$35.14,Brown City,MI
53149,$122.00,Mukwonago,WI,,48418,$35.14,Byron,MI
53150,$122.00,Muskego,WI,,48419,$35.14,Carsonville,MI
53151,$122.00,New Berlin,WI,,48420,$35.14,Clio,MI
53154,$122.00,Oak Creek,WI,,48421,$35.14,Columbiaville,MI
53156,$122.00,Palmyra,WI,,48423,$35.14,Davison,MI
53172,$122.00,South Milwaukee,WI,,48427,$35.14,Deckerville,MI
53178,$122.00,Sullivan,WI,,48428,$35.14,Dryden,MI
53186,$122.00,Waukesha,WI,,48430,$35.14,Fenton,MI
53188,$122.00,Waukesha,WI,,48433,$35.14,Flushing,MI
53189,$122.00,Waukesha,WI,,48438,$35.14,Goodrich,MI
53207,$122.00,Milwaukee,WI,,48439,$35.14,Grand Blanc,MI
53211,$122.00,Milwaukee,WI,,48444,$35.14,Imlay City,MI
53213,$122.00,Milwaukee,WI,,48446,$35.14,Lapeer,MI
53214,$122.00,Milwaukee,WI,,48449,$35.14,Lennon,MI
53217,$122.00,Milwaukee,WI,,48450,$35.14,Lexington,MI
53220,$122.00,Milwaukee,WI,,48451,$35.14,Linden,MI
53221,$122.00,Milwaukee,WI,,48457,$35.14,Montrose,MI
53222,$122.00,Milwaukee,WI,,48461,$35.14,North Branch,MI
53223,$122.00,Milwaukee,WI,,48462,$35.14,Ortonville,MI
53227,$122.00,Milwaukee,WI,,48469,$35.14,Port Sanilac,MI
53594,$122.00,Waterloo,WI,,48471,$35.14,Sandusky,MI
64018,$122.00,Camden Point,MO,,48472,$35.14,Snover,MI
64079,$122.00,Platte City,MO,,48473,$35.14,Swartz Creek,MI
64098,$122.00,Weston,MO,,48506,$35.14,Flint,MI
64151,$122.00,Kansas City,MO,,48507,$35.14,Flint,MI
64152,$122.00,Kansas City,MO,,48529,$35.14,Burton,MI
64153,$122.00,Kansas City,MO,,62002,$35.14,Alton,IL
64154,$122.00,Kansas City,MO,,62286,$35.14,Sparta,IL
64164,$122.00,Kansas City,MO,,63016,$35.14,Cedar Hill,MO
64439,$122.00,Dearborn,MO,,63042,$35.14,Hazelwood,MO
64444,$122.00,Edgerton,MO,,63043,$35.14,Maryland Heights,MO
84010,$122.00,Bountiful,UT,,63116,$35.14,Saint Louis,MO
84011,$122.00,Bountiful,UT,,63123,$35.14,Saint Louis,MO
84014,$122.00,Centerville,UT,,63124,$35.14,Saint Louis,MO
84054,$122.00,North Salt Lake,UT,,63129,$35.14,Saint Louis,MO
84087,$122.00,Woods Cross,UT,,78610,$35.14,Buda,TX
85602,$122.00,Benson,AZ,,85016,$35.14,Phoenix,AZ
85613,$122.00,Fort Huachuca,AZ,,85225,$35.14,Chandler,AZ
85616,$122.00,Huachuca City,AZ,,85254,$35.14,Scottsdale,AZ
85627,$122.00,Pomerene,AZ,,91915,$35.14,Chula Vista,CA
85630,$122.00,Saint David,AZ,,92027,$35.14,Escondido,CA
85635,$122.00,Sierra Vista,AZ,,92113,$35.14,San Diego,CA
85650,$122.00,Sierra Vista,AZ,,93463,$35.14,Solvang,CA
97016,$122.00,Clatskanie,OR,,97304,$35.14,Salem,OR
97018,$122.00,Columbia City,OR,,46107,$35.00,Beech Grove,IN
97048,$122.00,Rainier,OR,,07023,$34.70,Fanwood,NJ
97051,$122.00,Saint Helens,OR,,08051,$34.70,Mantua,NJ
97053,$122.00,Warren,OR,,01970,$34.52,Salem,MA
97054,$122.00,Deer Island,OR,,90062,$34.29,Los Angeles,CA
97056,$122.00,Scappoose,OR,,75072,$34.13,Mckinney,TX
97064,$122.00,Vernonia,OR,,01083,$33.78,Warren,MA
03215,$121.00,Waterville Valley,NH,,01085,$33.60,Westfield,MA
03217,$121.00,Ashland,NH,,06354,$33.60,Moosup,CT
03222,$121.00,Bristol,NH,,06611,$33.60,Trumbull,CT
03223,$121.00,Campton,NH,,06854,$33.60,Norwalk,CT
03238,$121.00,Glencliff,NH,,06902,$33.60,Stamford,CT
03240,$121.00,Grafton,NH,,19446,$33.60,Lansdale,PA
03241,$121.00,Hebron,NH,,31632,$33.60,Hahira,GA
03245,$121.00,Holderness,NH,,35541,$33.60,Arley,AL
03251,$121.00,Lincoln,NH,,46012,$33.60,Anderson,IN
03262,$121.00,North Woodstock,NH,,46041,$33.60,Frankfort,IN
03264,$121.00,Plymouth,NH,,46049,$33.60,Kempton,IN
03266,$121.00,Rumney,NH,,46074,$33.60,Westfield,IN
03279,$121.00,Warren,NH,,46131,$33.60,Franklin,IN
03282,$121.00,Wentworth,NH,,46150,$33.60,Manilla,IN
03293,$121.00,Woodstock,NH,,47396,$33.60,Yorktown,IN
03561,$121.00,Littleton,NH,,47847,$33.60,Dana,IN
03574,$121.00,Bethlehem,NH,,47906,$33.60,West Lafayette,IN
03580,$121.00,Franconia,NH,,47918,$33.60,Attica,IN
03585,$121.00,Lisbon,NH,,47981,$33.60,Romney,IN
03586,$121.00,Sugar Hill,NH,,48003,$33.60,Almont,MI
03740,$121.00,Bath,NH,,48460,$33.60,New Lothrop,MI
03741,$121.00,Canaan,NH,,60554,$33.60,Sugar Grove,IL
03748,$121.00,Enfield,NH,,64085,$33.60,Richmond,MO
03749,$121.00,Enfield,NH,,66616,$33.60,Topeka,KS
03750,$121.00,Etna,NH,,85027,$33.60,Phoenix,AZ
03755,$121.00,Hanover,NH,,92122,$33.60,San Diego,CA
03756,$121.00,Hanover,NH,,95112,$33.60,San Jose,CA
03765,$121.00,Haverhill,NH,,80919,$33.47,Colorado Springs,CO
03766,$121.00,Lebanon,NH,,80920,$33.47,Colorado Springs,CO
03768,$121.00,Lyme,NH,,02111,$33.39,Boston,MA
03769,$121.00,Lyme,NH,,02113,$33.39,Boston,MA
03771,$121.00,Monroe,NH,,02139,$33.39,Cambridge,MA
03774,$121.00,North Haverhill,NH,,02458,$33.39,Newton,MA
03777,$121.00,Orford,NH,,35238,$33.38,Birmingham,AL
03779,$121.00,Piermont,NH,,35633,$33.38,Florence,AL
03780,$121.00,Pike,NH,,35670,$33.38,Somerville,AL
03784,$121.00,West Lebanon,NH,,36527,$33.38,Spanish Fort,AL
03785,$121.00,Woodsville,NH,,64070,$33.38,Lone Jack,MO
07010,$121.00,Cliffside Park,NJ,,64725,$33.38,Archie,MO
07020,$121.00,Edgewater,NJ,,66801,$33.38,Emporia,KS
07022,$121.00,Fairview,NJ,,30005,$33.32,Alpharetta,GA
07024,$121.00,Fort Lee,NJ,,32141,$33.32,Edgewater,FL
07026,$121.00,Garfield,NJ,,01008,$33.25,Blandford,MA
07031,$121.00,North Arlington,NJ,,01010,$33.25,Brimfield,MA
07057,$121.00,Wallington,NJ,,01014,$33.25,Chicopee,MA
07070,$121.00,Rutherford,NJ,,01071,$33.25,Russell,MA
07071,$121.00,Lyndhurst,NJ,,01090,$33.25,West Springfield,MA
07072,$121.00,Carlstadt,NJ,,06525,$33.25,New Haven,CT
07073,$121.00,East Rutherford,NJ,,06796,$33.25,West Cornwall,CT
07074,$121.00,Moonachie,NJ,,19709,$33.25,Middletown,DE
07075,$121.00,Wood Ridge,NJ,,19808,$33.25,Wilmington,DE
07401,$121.00,Allendale,NJ,,20146,$33.25,Ashburn,VA
07407,$121.00,Elmwood Park,NJ,,20640,$33.25,Indian Head,MD
07410,$121.00,Fair Lawn,NJ,,20646,$33.25,La Plata,MD
07417,$121.00,Franklin Lakes,NJ,,20662,$33.25,Nanjemoy,MD
07423,$121.00,Ho Ho Kus,NJ,,20745,$33.25,Oxon Hill,MD
07430,$121.00,Mahwah,NJ,,20871,$33.25,Clarksburg,MD
07432,$121.00,Midland Park,NJ,,21502,$33.25,Cumberland,MD
07436,$121.00,Oakland,NJ,,21721,$33.25,Chewsville,MD
07446,$121.00,Ramsey,NJ,,22038,$33.25,Fairfax,VA
07450,$121.00,Ridgewood,NJ,,22046,$33.25,Falls Church,VA
07451,$121.00,Ridgewood,NJ,,22152,$33.25,Springfield,VA
07452,$121.00,Glen Rock,NJ,,22172,$33.25,Triangle,VA
07458,$121.00,Saddle River,NJ,,25401,$33.25,Martinsburg,WV
07463,$121.00,Waldwick,NJ,,25403,$33.25,Martinsburg,WV
07481,$121.00,Wyckoff,NJ,,27215,$33.25,Burlington,NC
07495,$121.00,Wyckoff,NJ,,27849,$33.25,Lewiston Woodville,NC
07601,$121.00,Hackensack,NJ,,28303,$33.25,Fayetteville,NC
07602,$121.00,Hackensack,NJ,,33415,$33.25,West Palm Beach,FL
07603,$121.00,Bogota,NJ,,34997,$33.25,Stuart,FL
07604,$121.00,Hasbrouck Heights,NJ,,35173,$33.25,Trussville,AL
07605,$121.00,Leonia,NJ,,35205,$33.25,Birmingham,AL
07606,$121.00,South Hackensack,NJ,,35209,$33.25,Birmingham,AL
07607,$121.00,Maywood,NJ,,35243,$33.25,Birmingham,AL
07608,$121.00,Teterboro,NJ,,46001,$33.25,Alexandria,IN
07620,$121.00,Alpine,NJ,,46148,$33.25,Knightstown,IN
07621,$121.00,Bergenfield,NJ,,46182,$33.25,Waldron,IN
07624,$121.00,Closter,NJ,,46208,$33.25,Indianapolis,IN
07626,$121.00,Cresskill,NJ,,47360,$33.25,Mooreland,IN
07627,$121.00,Demarest,NJ,,47586,$33.25,Tell City,IN
07628,$121.00,Dumont,NJ,,47842,$33.25,Clinton,IN
07630,$121.00,Emerson,NJ,,47940,$33.25,Darlington,IN
07631,$121.00,Englewood,NJ,,48027,$33.25,Goodells,MI
07632,$121.00,Englewood Cliffs,NJ,,48040,$33.25,Marysville,MI
07640,$121.00,Harrington Park,NJ,,48059,$33.25,Fort Gratiot,MI
07641,$121.00,Haworth,NJ,,48079,$33.25,Saint Clair,MI
07642,$121.00,Hillsdale,NJ,,48310,$33.25,Sterling Heights,MI
07643,$121.00,Little Ferry,NJ,,48313,$33.25,Sterling Heights,MI
07644,$121.00,Lodi,NJ,,48315,$33.25,Utica,MI
07645,$121.00,Montvale,NJ,,48383,$33.25,White Lake,MI
07646,$121.00,New Milford,NJ,,48401,$33.25,Applegate,MI
07647,$121.00,Northvale,NJ,,48458,$33.25,Mount Morris,MI
07648,$121.00,Norwood,NJ,,48532,$33.25,Flint,MI
07649,$121.00,Oradell,NJ,,48813,$33.25,Charlotte,MI
07650,$121.00,Palisades Park,NJ,,48906,$33.25,Lansing,MI
07652,$121.00,Paramus,NJ,,49014,$33.25,Battle Creek,MI
07653,$121.00,Paramus,NJ,,49015,$33.25,Battle Creek,MI
07656,$121.00,Park Ridge,NJ,,49024,$33.25,Portage,MI
07657,$121.00,Ridgefield,NJ,,49090,$33.25,South Haven,MI
07660,$121.00,Ridgefield Park,NJ,,49337,$33.25,Newaygo,MI
07661,$121.00,River Edge,NJ,,49401,$33.25,Allendale,MI
07662,$121.00,Rochelle Park,NJ,,49428,$33.25,Jenison,MI
07663,$121.00,Saddle Brook,NJ,,49504,$33.25,Grand Rapids,MI
07666,$121.00,Teaneck,NJ,,49544,$33.25,Grand Rapids,MI
07670,$121.00,Tenafly,NJ,,49629,$33.25,Elk Rapids,MI
07675,$121.00,Westwood,NJ,,49676,$33.25,Rapid City,MI
07676,$121.00,Township Of Washington,NJ,,60007,$33.25,Elk Grove Village,IL
07677,$121.00,Woodcliff Lake,NJ,,60010,$33.25,Barrington,IL
07699,$121.00,Woodcliff Lake,NJ,,60014,$33.25,Crystal Lake,IL
13324,$121.00,Cold Brook,NY,,60034,$33.25,Hebron,IL
13454,$121.00,Salisbury Center,NY,,60045,$33.25,Lake Forest,IL
30008,$121.00,Marietta,GA,,60047,$33.25,Lake Zurich,IL
30024,$121.00,Suwanee,GA,,60061,$33.25,Vernon Hills,IL
30043,$121.00,Lawrenceville,GA,,60062,$33.25,Northbrook,IL
30044,$121.00,Lawrenceville,GA,,60068,$33.25,Park Ridge,IL
30045,$121.00,Lawrenceville,GA,,60090,$33.25,Wheeling,IL
30046,$121.00,Lawrenceville,GA,,60102,$33.25,Algonquin,IL
30060,$121.00,Marietta,GA,,60118,$33.25,Dundee,IL
30062,$121.00,Marietta,GA,,60121,$33.25,Elgin,IL
30064,$121.00,Marietta,GA,,60156,$33.25,Lake In The Hills,IL
30066,$121.00,Marietta,GA,,60195,$33.25,Schaumburg,IL
30067,$121.00,Marietta,GA,,60484,$33.25,University Park,IL
30068,$121.00,Marietta,GA,,60564,$33.25,Naperville,IL
30080,$121.00,Smyrna,GA,,60714,$33.25,Niles,IL
30082,$121.00,Smyrna,GA,,63084,$33.25,Union,MO
30096,$121.00,Duluth,GA,,63141,$33.25,Saint Louis,MO
30144,$121.00,Kennesaw,GA,,75127,$33.25,Fruitvale,TX
30152,$121.00,Kennesaw,GA,,75706,$33.25,Tyler,TX
30518,$121.00,Buford,GA,,75773,$33.25,Mineola,TX
30519,$121.00,Buford,GA,,75783,$33.25,Quitman,TX
48101,$121.00,Allen Park,MI,,85009,$33.25,Phoenix,AZ
48111,$121.00,Belleville,MI,,85018,$33.25,Phoenix,AZ
48112,$121.00,Belleville,MI,,90019,$33.25,Los Angeles,CA
48120,$121.00,Dearborn,MI,,90275,$33.25,Rancho Palos Verdes,CA
48121,$121.00,Dearborn,MI,,90723,$33.25,Paramount,CA
48122,$121.00,Melvindale,MI,,91343,$33.25,North Hills,CA
48123,$121.00,Melvindale,MI,,91701,$33.25,Rancho Cucamonga,CA
48124,$121.00,Dearborn,MI,,91914,$33.25,Chula Vista,CA
48125,$121.00,Dearborn Heights,MI,,92028,$33.25,Fallbrook,CA
48126,$121.00,Dearborn,MI,,92256,$33.25,Morongo Valley,CA
48127,$121.00,Dearborn Heights,MI,,92307,$33.25,Apple Valley,CA
48128,$121.00,Dearborn,MI,,92308,$33.25,Apple Valley,CA
48134,$121.00,Flat Rock,MI,,92316,$33.25,Bloomington,CA
48135,$121.00,Garden City,MI,,92377,$33.25,Rialto,CA
48136,$121.00,Garden City,MI,,92821,$33.25,Brea,CA
48138,$121.00,Grosse Ile,MI,,92882,$33.25,Corona,CA
48141,$121.00,Inkster,MI,,95823,$33.25,Sacramento,CA
48146,$121.00,Lincoln Park,MI,,95828,$33.25,Sacramento,CA
48150,$121.00,Livonia,MI,,97302,$33.25,Salem,OR
48151,$121.00,Livonia,MI,,97322,$33.25,Albany,OR
48152,$121.00,Livonia,MI,,97023,$33.25,Estacada,OR
48153,$121.00,Livonia,MI,,97071,$33.25,Woodburn,OR
48154,$121.00,Livonia,MI,,97230,$33.25,Portland,OR
48164,$121.00,New Boston,MI,,97333,$33.25,Corvallis,OR
48167,$121.00,Northville,MI,,97377,$33.25,Shedd,OR
48168,$121.00,Northville,MI,,97501,$33.25,Medford,OR
48170,$121.00,Plymouth,MI,,97520,$33.25,Ashland,OR
48173,$121.00,Rockwood,MI,,97526,$33.25,Grants Pass,OR
48174,$121.00,Romulus,MI,,97527,$33.25,Grants Pass,OR
48180,$121.00,Taylor,MI,,97539,$33.25,Shady Cove,OR
48183,$121.00,Trenton,MI,,97701,$33.25,Bend,OR
48184,$121.00,Wayne,MI,,97730,$33.25,Camp Sherman,OR
48185,$121.00,Westland,MI,,97734,$33.25,Culver,OR
48186,$121.00,Westland,MI,,97739,$33.25,La Pine,OR
48187,$121.00,Canton,MI,,97754,$33.25,Prineville,OR
48188,$121.00,Canton,MI,,97756,$33.25,Redmond,OR
48192,$121.00,Wyandotte,MI,,97759,$33.25,Sisters,OR
48193,$121.00,Riverview,MI,,10990,$33.08,Warwick,NY
48195,$121.00,Southgate,MI,,21205,$33.08,Baltimore,MD
48201,$121.00,Detroit,MI,,95811,$32.94,Sacramento,CA
48202,$121.00,Detroit,MI,,95313,$32.92,Crows Landing,CA
48203,$121.00,Highland Park,MI,,97404,$32.75,Eugene,OR
48204,$121.00,Detroit,MI,,01922,$32.72,Byfield,MA
48205,$121.00,Detroit,MI,,03079,$32.72,Salem,NH
48206,$121.00,Detroit,MI,,33141,$32.72,Miami Beach,FL
48207,$121.00,Detroit,MI,,40214,$32.72,Louisville,KY
48208,$121.00,Detroit,MI,,47320,$32.72,Albany,IN
48209,$121.00,Detroit,MI,,50144,$32.72,Leon,IA
48210,$121.00,Detroit,MI,,52571,$32.72,Moravia,IA
48211,$121.00,Detroit,MI,,55401,$32.72,Minneapolis,MN
48212,$121.00,Hamtramck,MI,,59086,$32.72,Wilsall,MT
48213,$121.00,Detroit,MI,,59263,$32.72,Scobey,MT
48214,$121.00,Detroit,MI,,59311,$32.72,Alzada,MT
48215,$121.00,Detroit,MI,,59326,$32.72,Fallon,MT
48216,$121.00,Detroit,MI,,59442,$32.72,Fort Benton,MT
48217,$121.00,Detroit,MI,,59731,$32.72,Garrison,MT
48218,$121.00,River Rouge,MI,,59801,$32.72,Missoula,MT
48219,$121.00,Detroit,MI,,59870,$32.72,Stevensville,MT
48221,$121.00,Detroit,MI,,59872,$32.72,Superior,MT
48222,$121.00,Detroit,MI,,62269,$32.72,O Fallon,IL
48223,$121.00,Detroit,MI,,62285,$32.72,Smithton,IL
48224,$121.00,Detroit,MI,,63341,$32.72,Defiance,MO
48225,$121.00,Harper Woods,MI,,73105,$32.72,Oklahoma City,OK
48226,$121.00,Detroit,MI,,82001,$32.72,Cheyenne,WY
48227,$121.00,Detroit,MI,,84648,$32.72,Nephi,UT
48228,$121.00,Detroit,MI,,84754,$32.72,Monroe,UT
48229,$121.00,Ecorse,MI,,98011,$32.72,Bothell,WA
48230,$121.00,Grosse Pointe,MI,,98349,$32.72,Lakebay,WA
48231,$121.00,Grosse Pointe,MI,,98683,$32.72,Vancouver,WA
48232,$121.00,Grosse Pointe,MI,,43903,$32.12,Amsterdam,OH
48233,$121.00,Detroit,MI,,01604,$31.92,Worcester,MA
48234,$121.00,Detroit,MI,,02141,$31.92,Cambridge,MA
48235,$121.00,Detroit,MI,,02630,$31.92,Barnstable,MA
48236,$121.00,Grosse Pointe,MI,,02860,$31.92,Pawtucket,RI
48238,$121.00,Detroit,MI,,03244,$31.92,Hillsborough,NH
48239,$121.00,Redford,MI,,04363,$31.92,Windsor,ME
48240,$121.00,Redford,MI,,11550,$31.92,Hempstead,NY
48242,$121.00,Detroit,MI,,20002,$31.92,Washington,DC
48243,$121.00,Detroit,MI,,21046,$31.92,Columbia,MD
48244,$121.00,Detroit,MI,,21209,$31.92,Baltimore,MD
48255,$121.00,Detroit,MI,,21401,$31.92,Annapolis,MD
48260,$121.00,Detroit,MI,,29107,$31.92,Neeses,SC
48264,$121.00,Detroit,MI,,29209,$31.92,Columbia,SC
48265,$121.00,Detroit,MI,,29374,$31.92,Pauline,SC
48266,$121.00,Detroit,MI,,29720,$31.92,Lancaster,SC
48267,$121.00,Detroit,MI,,30815,$31.92,Hephzibah,GA
48268,$121.00,Detroit,MI,,30816,$31.92,Keysville,GA
48269,$121.00,Detroit,MI,,32805,$31.92,Orlando,FL
48272,$121.00,Detroit,MI,,34475,$31.92,Ocala,FL
48275,$121.00,Detroit,MI,,35085,$31.92,Jemison,AL
48277,$121.00,Detroit,MI,,35171,$31.92,Thorsby,AL
48278,$121.00,Detroit,MI,,38242,$31.92,Paris,TN
48279,$121.00,Detroit,MI,,38344,$31.92,Huntingdon,TN
48288,$121.00,Detroit,MI,,43950,$31.92,Saint Clairsville,OH
53001,$121.00,Adell,WI,,44312,$31.92,Akron,OH
53004,$121.00,Belgium,WI,,44657,$31.92,Minerva,OH
53010,$121.00,Campbellsport,WI,,50149,$31.92,Lorimor,IA
53011,$121.00,Cascade,WI,,50168,$31.92,Mingo,IA
53012,$121.00,Cedarburg,WI,,50242,$31.92,Searsboro,IA
53013,$121.00,Cedar Grove,WI,,50456,$31.92,Manly,IA
53019,$121.00,Eden,WI,,50475,$31.92,Sheffield,IA
53020,$121.00,Elkhart Lake,WI,,52572,$31.92,Moulton,IA
53021,$121.00,Fredonia,WI,,53051,$31.92,Menomonee Falls,WI
53023,$121.00,Glenbeulah,WI,,53119,$31.92,Eagle,WI
53024,$121.00,Grafton,WI,,53546,$31.92,Janesville,WI
53026,$121.00,Grafton,WI,,55305,$31.92,Hopkins,MN
53031,$121.00,Hingham,WI,,57070,$31.92,Viborg,SD
53044,$121.00,Kohler,WI,,59014,$31.92,Bridger,MT
53049,$121.00,Malone,WI,,59523,$31.92,Chinook,MT
53057,$121.00,Mount Calvary,WI,,59758,$31.92,West Yellowstone,MT
53065,$121.00,Oakfield,WI,,59858,$31.92,Philipsburg,MT
53070,$121.00,Oostburg,WI,,62025,$31.92,Edwardsville,IL
53073,$121.00,Plymouth,WI,,63369,$31.92,Old Monroe,MO
53074,$121.00,Port Washington,WI,,63640,$31.92,Farmington,MO
53075,$121.00,Random Lake,WI,,73102,$31.92,Oklahoma City,OK
53079,$121.00,Saint Cloud,WI,,80813,$31.92,Cripple Creek,CO
53080,$121.00,Saukville,WI,,82501,$31.92,Riverton,WY
53081,$121.00,Sheboygan,WI,,84098,$31.92,Park City,UT
53082,$121.00,Sheboygan,WI,,84120,$31.92,West Valley City,UT
53083,$121.00,Sheboygan,WI,,84520,$31.92,East Carbon,UT
53085,$121.00,Sheboygan Falls,WI,,84629,$31.92,Fairview,UT
53092,$121.00,Mequon,WI,,90004,$31.92,Los Angeles,CA
53093,$121.00,Waldo,WI,,90017,$31.92,Los Angeles,CA
53105,$121.00,Burlington,WI,,90248,$31.92,Gardena,CA
53108,$121.00,Caledonia,WI,,92618,$31.92,Irvine,CA
53126,$121.00,Franksville,WI,,93108,$31.92,Santa Barbara,CA
53177,$121.00,Sturtevant,WI,,97487,$31.92,Veneta,OR
53185,$121.00,Waterford,WI,,97834,$31.92,Halfway,OR
53919,$121.00,Brandon,WI,,98266,$31.92,Maple Falls,WA
53931,$121.00,Fairwater,WI,,98296,$31.92,Snohomish,WA
53963,$121.00,Waupun,WI,,98402,$31.92,Tacoma,WA
54932,$121.00,Eldorado,WI,,98557,$31.92,Mccleary,WA
54935,$121.00,Fond Du Lac,WI,,95678,$31.89,Roseville,CA
54936,$121.00,Fond Du Lac,WI,,02128,$31.72,Boston,MA
54937,$121.00,Fond Du Lac,WI,,02131,$31.72,Roslindale,MA
54971,$121.00,Ripon,WI,,08824,$31.65,Kendall Park,NJ
54974,$121.00,Rosendale,WI,,30213,$31.65,Fairburn,GA
54979,$121.00,Van Dyne,WI,,94506,$31.61,Danville,CA
62006,$121.00,Batchtown,IL,,01003,$31.50,Amherst,MA
62013,$121.00,Brussels,IL,,01004,$31.50,Amherst,MA
62036,$121.00,Golden Eagle,IL,,01007,$31.50,Belchertown,MA
62045,$121.00,Hamburg,IL,,01011,$31.50,Chester,MA
62047,$121.00,Hardin,IL,,01012,$31.50,Chesterfield,MA
62053,$121.00,Kampsville,IL,,01026,$31.50,Cummington,MA
62065,$121.00,Medora,IL,,01027,$31.50,Easthampton,MA
62070,$121.00,Mount Olive,IL,,01029,$31.50,East Otis,MA
63005,$121.00,Chesterfield,MO,,01034,$31.50,Granville,MA
63006,$121.00,Chesterfield,MO,,01038,$31.50,Hatfield,MA
63011,$121.00,Ballwin,MO,,01050,$31.50,Huntington,MA
63017,$121.00,Chesterfield,MO,,01054,$31.50,Leverett,MA
63021,$121.00,Ballwin,MO,,01060,$31.50,Northampton,MA
63022,$121.00,Ballwin,MO,,01075,$31.50,South Hadley,MA
63024,$121.00,Dittmer,MO,,01089,$31.50,West Springfield,MA
63025,$121.00,Eureka,MO,,01096,$31.50,Williamsburg,MA
63026,$121.00,Fenton,MO,,01098,$31.50,Worthington,MA
63031,$121.00,Florissant,MO,,01104,$31.50,Springfield,MA
63032,$121.00,Florissant,MO,,01107,$31.50,Springfield,MA
63033,$121.00,Florissant,MO,,01108,$31.50,Springfield,MA
63034,$121.00,Florissant,MO,,01109,$31.50,Springfield,MA
63038,$121.00,Wildwood,MO,,01201,$31.50,Pittsfield,MA
63040,$121.00,Wildwood,MO,,01220,$31.50,Adams,MA
63042,$121.00,Hazelwood,MO,,01222,$31.50,Ashley Falls,MA
63043,$121.00,Maryland Heights,MO,,01223,$31.50,Becket,MA
63044,$121.00,Bridgeton,MO,,01226,$31.50,Dalton,MA
63045,$121.00,Earth City,MO,,01230,$31.50,Great Barrington,MA
63074,$121.00,Saint Ann,MO,,01235,$31.50,Hinsdale,MA
63088,$121.00,Valley Park,MO,,01236,$31.50,Housatonic,MA
63099,$121.00,Rosebud,MO,,01237,$31.50,Lanesborough,MA
63105,$121.00,Saint Louis,MO,,01238,$31.50,Lee,MA
63114,$121.00,Saint Louis,MO,,01240,$31.50,Lenox,MA
63117,$121.00,Saint Louis,MO,,01247,$31.50,North Adams,MA
63119,$121.00,Saint Louis,MO,,01253,$31.50,Otis,MA
63122,$121.00,Saint Louis,MO,,01254,$31.50,Richmond,MA
63123,$121.00,Saint Louis,MO,,01255,$31.50,Sandisfield,MA
63124,$121.00,Saint Louis,MO,,01266,$31.50,West Stockbridge,MA
63125,$121.00,Saint Louis,MO,,01267,$31.50,Williamstown,MA
63126,$121.00,Saint Louis,MO,,01301,$31.50,Greenfield,MA
